provenance,code,libelle_officiel,chapitre,type_noeud,source_ofs,kind_ans,attache,patron,caractere,classe_proposee,destination_proposee,motif,texte_retenu,divergence_textuelle,texte_ofs_si_divergent,abandonnee_par_ans_2025,controle_plein_texte,peremption_suspecte,peremption_motif,version_regle
les_deux,F44.0,Amnésie dissociative,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"La caractéristique essentielle est une perte de la mémoire concernant habituellement des événements importants récents, non due à un trouble mental organique, et trop importante pour être mise sur le compte d'une simple « mauvaise mémoire » ou d'une fatigue. L'amnésie concerne habituellement des événements traumatisants tels que des accidents ou des deuils imprévus; elle est le plus souvent partielle et sélective. Une amnésie complète et généralisée est rare, et elle accompagne habituellement une fugue (F44.1); dans ce cas, on doit faire un diagnostic de fugue. On ne doit pas faire ce diagnostic en présence d'un trouble cérébral organique, d'une intoxication ou d'une fatigue extrême.",true,"La caractéristique essentielle est une perte de la mémoire, concernant habituellement des événements importants récents, non due à un trouble mental organique, et trop importante pour être mise sur le compte d'une simple ""mauvaise mémoire"" ou d'une fatigue. L'amnésie concerne habituellement des événements traumatisants, tels que des accidents ou des deuils imprévus et elle est le plus souvent partielle et sélective. Une amnésie complète et généralisée est rare, et elle accompagne habituellement une fugue (F44.1); dans ce cas, on doit faire un diagnostic de fugue. On ne doit pas faire ce diagnostic en présence d'un trouble cérébral organique, d'une intoxication, ou d'une fatigue extrême.",false,"",false,"",v3
les_deux,F44.1,Fugue dissociative,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"La fugue dissociative présente toutes les caractéristiques d'une amnésie dissociative et comporte, par ailleurs, un déplacement, en apparence motivé, dépassant le rayon du déplacement quotidien habituel. Bien qu'il existe une amnésie pour la période de la fugue, le comportement du sujet au cours de cette dernière peut paraitre parfaitement normal à des observateurs indépendants.",false,"",false,"",false,"",v3
les_deux,F44.2,Stupeur dissociative,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Le diagnostic de stupeur repose sur la présence d'une diminution importante ou d'une absence des mouvements volontaires et d'une réactivité normale à des stimuli externes tels que la lumière, le bruit ou le toucher, mais l'examen clinique et les examens complémentaires ne mettent en évidence aucun élément en faveur d'une cause physique. Par ailleurs, on dispose d'arguments en faveur d'une origine psychogène du trouble, dans la mesure où il est possible de mettre en évidence des événements ou des problèmes stressants récents.",false,"",false,"",false,"",v3
les_deux,F44.3,États de transe et de possession,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Troubles caractérisés par une perte transitoire de la conscience de sa propre identité, associée à une conservation parfaite de la conscience du milieu environnant. Sont à inclure ici uniquement les états de transe involontaires ou non désirés, survenant en dehors de situations admises dans le contexte religieux ou culturel du sujet.",false,"",false,"",false,"",v3
les_deux,F44.4,Troubles moteurs dissociatifs,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Dans les formes les plus fréquentes de ces troubles, il existe une perte de la capacité à bouger une partie ou la totalité d'un membre ou de plusieurs membres. Les manifestations de ce trouble peuvent ressembler à celles de pratiquement toutes les formes d'ataxie, d'apraxie, d'akinésie, d'aphonie, de dysarthrie, de dyskinésie, de convulsions ou de paralysie.",false,"",false,"",false,"",v3
les_deux,F44.5,Convulsions dissociatives,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Les convulsions dissociatives peuvent ressembler très étroitement aux mouvements que l'on observe au cours d'une crise épileptique. Toutefois, la morsure de la langue, les blessures dues à une chute ou la perte des urines sont rares. Par ailleurs, le trouble peut s'accompagner d'un état de stupeur ou de transe mais il ne s'accompagne pas d'une perte de la conscience.",false,"",false,"",false,"",v3
les_deux,F44.6,Anesthésie et atteintes sensorielles dissociatives,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Les limites des territoires cutanés anesthésiés correspondent plus aux conceptions personnelles du patient sur le fonctionnement du corps qu'à des connaissances médicales. Il peut y avoir atteinte de certains types de sensibilité avec conservation des autres, ne correspondant à aucune lésion neurologique connue. La perte de sensibilité peut s'accompagner de paresthésies. La perte de la vision ou de l'audition est rarement totale dans les troubles dissociatifs.",false,"",false,"",false,"",v3
les_deux,F45,Troubles somatoformes,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"La caractéristique essentielle est l'apparition de symptômes physiques associés à une quête médicale insistante, persistant en dépit de bilans négatifs répétés et de déclarations faites par les médecins selon lesquelles les symptômes n'ont aucune base organique. S'il existe un trouble physique authentique, ce dernier ne permet de rendre compte ni de la nature ou de la gravité des symptômes, ni de la détresse ou des préoccupations du sujet.",false,"",false,"",false,"",v3
les_deux,F45.0,Somatisation,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Les principales caractéristiques sont des symptômes physiques multiples, récurrents et variables dans le temps, persistant au moins deux ans. Dans la plupart des cas, les sujets entretiennent depuis longtemps des relations complexes avec les services médicaux spécialisés et non spécialisés, et ont subi de nombreuses investigations ou interventions exploratrices négatives. Les symptômes peuvent renvoyer à n'importe quel système ou partie du corps. Le trouble a une évolution chronique et fluctuante, et s'accompagne souvent d'une altération du comportement social, interpersonnel et familial. Quand le trouble est de durée plus brève (moins de deux ans) ou quand il se caractérise par des symptômes moins évidents, on doit faire un diagnostic de trouble somatoforme indifférencié (F45.1).",false,"",false,"",false,"",v3
les_deux,F45.1,Trouble somatoforme indifférencié,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Le diagnostic d'un trouble somatoforme indifférencié doit être envisagé devant des plaintes somatoformes multiples, variables dans le temps, persistantes, mais ne répondant pas au tableau clinique complet et typique d'une somatisation.",false,"",false,"",false,"",v3
les_deux,F45.2,Trouble hypocondriaque,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"La caractéristique essentielle de ce trouble est une préoccupation persistante concernant la présence éventuelle d'un ou de plusieurs troubles somatiques graves et évolutifs, se traduisant par des plaintes somatiques persistantes ou par une préoccupation durable concernant l'apparence physique. Des sensations et des signes physiques normaux ou anodins sont souvent interprétés par le sujet comme étant anormaux ou pénibles. L'attention du sujet se concentre habituellement sur un ou deux organes ou systèmes. Il existe souvent une dépression et une anxiété importantes pouvant justifier un diagnostic supplémentaire.",false,"",false,"",false,"",v3
