code,chapter,filepath,libelle,has_perimetre,has_localisations,has_exclusions,has_consignes,has_formulations,type_mco,statut_mco,source_existence,nb_chars
Y90.2,XX,XX/Y90.2.md,Alcoolémie de 40 à moins de 60 mg/100 ml,false,false,false,true,false,2,cause_externe,OWL_ANS,915
Y90.3,XX,XX/Y90.3.md,Alcoolémie de 60 à moins de 80 mg/100 ml,false,false,false,true,false,2,cause_externe,OWL_ANS,915
Y90.4,XX,XX/Y90.4.md,Alcoolémie de 80 à moins de 100 mg/100 ml,false,false,false,true,false,2,cause_externe,OWL_ANS,916
Y90.5,XX,XX/Y90.5.md,Alcoolémie de 100 à moins de 120 mg/100 ml,false,false,false,true,false,2,cause_externe,OWL_ANS,917
Y90.6,XX,XX/Y90.6.md,Alcoolémie de 120 à moins de 200 mg/100 ml,false,false,false,true,false,2,cause_externe,OWL_ANS,917
Y90.7,XX,XX/Y90.7.md,Alcoolémie de 200 à moins de 240 mg/100 ml,false,false,false,true,false,2,cause_externe,OWL_ANS,917
Y90.8,XX,XX/Y90.8.md,Alcoolémie égale ou supérieure à 240 mg/100 ml,false,false,true,true,false,2,cause_externe,OWL_ANS,1410
Y90.9,XX,XX/Y90.9.md,"Présence d'alcool dans le sang, sans précision de taux",false,false,false,true,false,2,cause_externe,OWL_ANS,929
Y91.0,XX,XX/Y91.0.md,Intoxication alcoolique légère,true,false,true,true,false,2,cause_externe,OWL_ANS,1256
Y91.1,XX,XX/Y91.1.md,Intoxication alcoolique modérée,true,false,true,true,false,2,cause_externe,OWL_ANS,1259
Y91.2,XX,XX/Y91.2.md,Intoxication alcoolique sévère,true,false,true,true,false,2,cause_externe,OWL_ANS,1240
Y91.3,XX,XX/Y91.3.md,Intoxication alcoolique très sévère,true,false,true,true,false,2,cause_externe,OWL_ANS,1260
Y91.9,XX,XX/Y91.9.md,"Rôle de l'alcool, sans autre indication",true,false,true,true,false,2,cause_externe,OWL_ANS,1128
Y95,XX,XX/Y95.md,Facteurs nosocomiaux,false,false,false,true,false,2,cause_externe,OWL_ANS,1135
Y96,XX,XX/Y96.md,Facteurs liés aux conditions de travail,false,false,false,true,false,2,cause_externe,OWL_ANS,882
Y97,XX,XX/Y97.md,Facteurs liés à la pollution de l'environnement,false,false,false,false,false,2,cause_externe,OWL_ANS,399
Y98,XX,XX/Y98.md,Facteurs liés au mode de vie,false,false,false,false,false,2,cause_externe,OWL_ANS,380
Z00.0,XXI,XXI/Z00.0.md,Examen médical général,true,false,true,true,true,0,codable,OWL_ANS,1489
Z00.1,XXI,XXI/Z00.1.md,Examen de routine de l'enfant,true,false,true,true,false,0,codable,OWL_ANS,1455
Z00.2,XXI,XXI/Z00.2.md,Examen à la période de croissance rapide de l'enfance,false,false,true,true,true,0,codable,OWL_ANS,1302
Z00.3,XXI,XXI/Z00.3.md,Examen de l'adolescent en cours de croissance,true,false,true,true,true,0,codable,OWL_ANS,1332
Z00.4,XXI,XXI/Z00.4.md,"Examen psychiatrique général, non classé ailleurs",false,false,true,true,false,0,codable,OWL_ANS,1306
Z00.5,XXI,XXI/Z00.5.md,Examen d'un donneur éventuel d'organe et de tissu,false,false,true,true,false,0,codable,OWL_ANS,1219
Z00.6,XXI,XXI/Z00.6.md,Examen de comparaison et de contrôle dans le cadre d'un programme de recherche clinique,false,false,true,true,false,0,codable,OWL_ANS,1257
Z00.8,XXI,XXI/Z00.8.md,Autres examens généraux,true,false,true,true,false,0,codable,OWL_ANS,1764
Z01.0,XXI,XXI/Z01.0.md,Examen des yeux et de la vision,true,false,true,true,false,0,codable,OWL_ANS,1460
Z01.1,XXI,XXI/Z01.1.md,Examen des oreilles et de l'audition,true,false,true,true,false,0,codable,OWL_ANS,1384
Z01.2,XXI,XXI/Z01.2.md,Examen dentaire,true,false,true,true,false,0,codable,OWL_ANS,1363
Z01.3,XXI,XXI/Z01.3.md,Mesure de la tension artérielle,true,false,true,true,true,0,codable,OWL_ANS,1459
Z01.4,XXI,XXI/Z01.4.md,Examen gynécologique (de routine) (général),true,false,true,true,false,0,codable,OWL_ANS,1651
Z01.5,XXI,XXI/Z01.5.md,Tests cutanés de diagnostic et de sensibilisation,true,false,true,true,true,0,codable,OWL_ANS,1615
Z01.6,XXI,XXI/Z01.6.md,"Examen radiologique, non classé ailleurs",true,false,true,true,true,0,codable,OWL_ANS,1538
Z01.7,XXI,XXI/Z01.7.md,Examens de laboratoire,true,false,true,true,false,0,codable,OWL_ANS,1370
Z01.8,XXI,XXI/Z01.8.md,Autres examens spéciaux précisés,true,false,true,true,false,0,codable,OWL_ANS,1792
Z01.9,XXI,XXI/Z01.9.md,"Examen spécial, sans précision",true,false,true,true,true,0,codable,OWL_ANS,1396
Z02.0,XXI,XXI/Z02.0.md,Examen pour l'admission dans une institution éducative,true,false,true,true,false,0,codable,OWL_ANS,1211
Z02.1,XXI,XXI/Z02.1.md,Examen d'embauche,false,false,true,true,false,0,codable,OWL_ANS,1114
Z02.2,XXI,XXI/Z02.2.md,Examen pour l'admission dans une institution,false,false,true,true,false,0,codable,OWL_ANS,1206
Z02.3,XXI,XXI/Z02.3.md,Examen d'incorporation dans l'armée,false,false,true,true,false,0,codable,OWL_ANS,1171
Z02.4,XXI,XXI/Z02.4.md,Examen pour le permis de conduire,false,false,true,true,false,0,codable,OWL_ANS,1053
Z02.5,XXI,XXI/Z02.5.md,Examen pour la pratique d'un sport,false,false,true,true,false,0,codable,OWL_ANS,1234
Z02.6,XXI,XXI/Z02.6.md,Examen à des fins d'assurance,false,false,true,true,false,0,codable,OWL_ANS,1049
Z02.7,XXI,XXI/Z02.7.md,Délivrance d'un certificat médical,true,false,true,true,true,0,codable,OWL_ANS,1580
Z02.8,XXI,XXI/Z02.8.md,Autres examens à des fins administratives,true,false,true,true,false,0,codable,OWL_ANS,1872
Z02.9,XXI,XXI/Z02.9.md,"Examen à des fins administratives, sans précision",false,false,true,true,true,0,codable,OWL_ANS,1188
Z03.0,XXI,XXI/Z03.0.md,Mise en observation pour suspicion de tuberculose,true,false,true,true,false,0,codable,OWL_ANS,2007
Z03.1,XXI,XXI/Z03.1.md,Mise en observation pour suspicion de tumeur maligne,true,false,true,true,false,0,codable,OWL_ANS,2010
Z03.2,XXI,XXI/Z03.2.md,Mise en observation pour suspicion de troubles mentaux et du comportement,true,false,true,true,true,0,codable,OWL_ANS,2467
Z03.3,XXI,XXI/Z03.3.md,Mise en observation pour suspicion d'affection du système nerveux,true,false,true,true,false,0,codable,OWL_ANS,2023
Z03.4,XXI,XXI/Z03.4.md,Mise en observation pour suspicion d'infarctus du myocarde,true,false,true,true,false,0,codable,OWL_ANS,2016
Z03.5,XXI,XXI/Z03.5.md,Mise en observation pour suspicion d'autres affections cardiovasculaires,true,false,true,true,false,0,codable,OWL_ANS,2030
Z03.6,XXI,XXI/Z03.6.md,Mise en observation pour suspicion d'effet toxique de substances ingérées,true,false,true,true,false,0,codable,OWL_ANS,2179
Z03.8,XXI,XXI/Z03.8.md,Mise en observation pour suspicion d'autres maladies,true,false,true,true,false,0,codable,OWL_ANS,2584
Z03.9,XXI,XXI/Z03.9.md,"Mise en observation pour suspicion de maladie, sans précision",true,false,true,true,false,0,codable,OWL_ANS,1990
Z04.0,XXI,XXI/Z04.0.md,Alcootest et recherche de substances pharmacologiques dans le sang,true,false,true,true,true,0,codable,OWL_ANS,1580
Z04.1,XXI,XXI/Z04.1.md,Examen et mise en observation après un accident de transport,true,false,true,true,false,0,codable,OWL_ANS,1363
Z04.2,XXI,XXI/Z04.2.md,Examen et mise en observation après un accident du travail,true,false,true,true,false,0,codable,OWL_ANS,1285
Z04.3,XXI,XXI/Z04.3.md,Examen et mise en observation après un autre accident,true,false,true,true,true,0,codable,OWL_ANS,1344
Z04.4,XXI,XXI/Z04.4.md,Examen et mise en observation après allégation de viol et de séduction,true,false,true,true,false,0,codable,OWL_ANS,1433
Z04.5,XXI,XXI/Z04.5.md,Examen et mise en observation après d'autres blessures dues à une agression,true,false,true,true,false,0,codable,OWL_ANS,1443
Z04.6,XXI,XXI/Z04.6.md,"Examen psychiatrique général, à la demande des autorités",true,false,true,true,false,0,codable,OWL_ANS,1319
Z04.800,XXI,XXI/Z04.800.md,Examen et mise en observation pour enregistrement électroencéphalographique de longue durée,true,false,true,true,false,0,codable,OWL_ANS,1700
Z04.801,XXI,XXI/Z04.801.md,Examen et mise en observation pour polysomnographie,true,false,true,true,false,0,codable,OWL_ANS,1730
Z04.802,XXI,XXI/Z04.802.md,Examen et mise en observation pour bilan préopératoire,true,false,true,true,false,0,codable,OWL_ANS,1663
Z04.880,XXI,XXI/Z04.880.md,Autres examens et mises en observation pour d'autres raisons précisées,true,false,true,true,false,0,codable,OWL_ANS,1722
Z04.9,XXI,XXI/Z04.9.md,Examen et mise en observation pour une raison non précisée,true,false,true,true,true,1,interdit_dp_dr,OWL_ANS,1345
Z08.0,XXI,XXI/Z08.0.md,Examen de contrôle après traitement chirurgical d'une tumeur maligne,true,false,true,true,false,0,codable,OWL_ANS,1375
Z08.1,XXI,XXI/Z08.1.md,Examen de contrôle après radiothérapie pour tumeur maligne,true,false,true,true,false,0,codable,OWL_ANS,1436
Z08.2,XXI,XXI/Z08.2.md,Examen de contrôle après chimiothérapie pour tumeur maligne,true,false,true,true,false,0,codable,OWL_ANS,1701
Z08.7,XXI,XXI/Z08.7.md,Examen de contrôle après traitements combinés pour tumeur maligne,true,false,true,true,false,0,codable,OWL_ANS,1372
Z08.8,XXI,XXI/Z08.8.md,Examen de contrôle après d'autres traitements pour tumeur maligne,true,false,true,true,false,0,codable,OWL_ANS,1715
Z08.9,XXI,XXI/Z08.9.md,"Examen de contrôle après traitement pour tumeur maligne, sans précision",true,false,true,true,false,0,codable,OWL_ANS,1349
Z09.0,XXI,XXI/Z09.0.md,Examen de contrôle après traitement chirurgical d'autres affections,true,false,true,true,false,0,codable,OWL_ANS,1528
Z09.1,XXI,XXI/Z09.1.md,Examen de contrôle après radiothérapie pour d'autres affections,true,false,true,true,false,0,codable,OWL_ANS,1595
Z09.2,XXI,XXI/Z09.2.md,Examen de contrôle après chimiothérapie pour d'autres affections,true,false,true,true,false,0,codable,OWL_ANS,1868
Z09.3,XXI,XXI/Z09.3.md,Examen de contrôle après psychothérapie,true,false,true,true,false,0,codable,OWL_ANS,1500
Z09.4,XXI,XXI/Z09.4.md,Examen de contrôle après traitement d'une fracture,true,false,true,true,false,0,codable,OWL_ANS,1511
Z09.7,XXI,XXI/Z09.7.md,Examen de contrôle après traitements combinés pour d'autres affections,true,false,true,true,false,0,codable,OWL_ANS,1531
Z09.8,XXI,XXI/Z09.8.md,Examen de contrôle après d'autres traitements pour d'autres affections,true,false,true,true,false,0,codable,OWL_ANS,2003
Z09.9,XXI,XXI/Z09.9.md,"Examen de contrôle après traitement pour une affection, sans précision",true,false,true,true,false,0,codable,OWL_ANS,1502
Z10.0,XXI,XXI/Z10.0.md,Examen de médecine du travail,false,false,true,true,false,0,codable,OWL_ANS,1180
Z10.1,XXI,XXI/Z10.1.md,Examen général de routine des résidents d'institutions,false,false,true,true,false,0,codable,OWL_ANS,1227
Z10.2,XXI,XXI/Z10.2.md,Examen général de routine des forces armées,false,false,true,true,false,0,codable,OWL_ANS,1199
Z10.3,XXI,XXI/Z10.3.md,Examen général de routine des équipes sportives,false,false,true,true,false,0,codable,OWL_ANS,1290
Z10.8,XXI,XXI/Z10.8.md,Examens généraux de routine d'autres souspopulations définies,true,false,true,true,false,0,codable,OWL_ANS,1498
Z11.0,XXI,XXI/Z11.0.md,Examen spécial de dépistage de maladies infectieuses intestinales,false,false,true,true,false,0,codable,OWL_ANS,1205
Z11.1,XXI,XXI/Z11.1.md,Examen spécial de dépistage de tuberculose pulmonaire,false,false,true,true,false,0,codable,OWL_ANS,1193
Z11.2,XXI,XXI/Z11.2.md,Examen spécial de dépistage d'autres maladies bactériennes,false,false,true,true,false,0,codable,OWL_ANS,1198
Z11.3,XXI,XXI/Z11.3.md,Examen spécial de dépistage des infections dont le mode de transmission est essentiellement sexuel,false,false,true,true,true,0,codable,OWL_ANS,1303
Z11.4,XXI,XXI/Z11.4.md,Examen spécial de dépistage du virus de l'immunodéficience humaine [VIH],false,false,true,true,false,0,codable,OWL_ANS,1212
Z11.5,XXI,XXI/Z11.5.md,Examen spécial de dépistage d'autres maladies à virus,false,false,true,true,false,0,codable,OWL_ANS,1270
Z11.6,XXI,XXI/Z11.6.md,Examen spécial de dépistage d'autres maladies à protozoaires et helminthiases,false,false,true,true,false,0,codable,OWL_ANS,1301
Z11.8,XXI,XXI/Z11.8.md,Examen spécial de dépistage d'autres maladies infectieuses et parasitaires,true,false,true,true,false,0,codable,OWL_ANS,1956
Z11.9,XXI,XXI/Z11.9.md,"Examen spécial de dépistage de maladies infectieuses et parasitaires, sans précision",false,false,true,true,false,0,codable,OWL_ANS,1224
Z12.0,XXI,XXI/Z12.0.md,Examen spécial de dépistage de tumeur de l'estomac,false,false,true,true,false,0,codable,OWL_ANS,1190
Z12.1,XXI,XXI/Z12.1.md,Examen spécial de dépistage de tumeur de l'intestin,false,false,true,true,false,0,codable,OWL_ANS,1191
Z12.2,XXI,XXI/Z12.2.md,Examen spécial de dépistage de tumeur de l'appareil respiratoire,false,false,true,true,false,0,codable,OWL_ANS,1204
Z12.3,XXI,XXI/Z12.3.md,Examen spécial de dépistage de tumeur du sein,false,false,true,true,true,0,codable,OWL_ANS,1311
Z12.4,XXI,XXI/Z12.4.md,Examen spécial de dépistage de tumeur du col de l'utérus,false,false,true,true,true,0,codable,OWL_ANS,1413
Z12.5,XXI,XXI/Z12.5.md,Examen spécial de dépistage de tumeur de la prostate,false,false,true,true,false,0,codable,OWL_ANS,1192
Z12.6,XXI,XXI/Z12.6.md,Examen spécial de dépistage de tumeur de la vessie,false,false,true,true,false,0,codable,OWL_ANS,1190
Z12.8,XXI,XXI/Z12.8.md,Examen spécial de dépistage de tumeurs d'autres localisations,false,false,true,true,false,0,codable,OWL_ANS,1701
Z12.9,XXI,XXI/Z12.9.md,"Examen spécial de dépistage d'une tumeur, sans précision",false,false,true,true,false,0,codable,OWL_ANS,1196
Z13.0,XXI,XXI/Z13.0.md,"Examen spécial de dépistage de maladies du sang, des organes hématopoïétiques et de certains troubles du système immunitaire",false,false,true,true,false,0,codable,OWL_ANS,1264
Z13.1,XXI,XXI/Z13.1.md,Examen spécial de dépistage de diabète sucré,false,false,true,true,false,0,codable,OWL_ANS,1184
Z13.2,XXI,XXI/Z13.2.md,Examen spécial de dépistage des troubles de la nutrition,false,false,true,true,false,0,codable,OWL_ANS,1196
Z13.3,XXI,XXI/Z13.3.md,Examen spécial de dépistage des troubles mentaux et du comportement,true,false,true,true,false,0,codable,OWL_ANS,1301
Z13.4,XXI,XXI/Z13.4.md,Examen spécial de dépistage de certains troubles du développement de l'enfance,false,false,true,true,false,0,codable,OWL_ANS,1334
Z13.50,XXI,XXI/Z13.50.md,Examen spécial de dépistage des affections des yeux,false,false,true,true,false,0,codable,OWL_ANS,1193
Z13.51,XXI,XXI/Z13.51.md,Examen spécial de dépistage des affections des oreilles,false,false,true,true,false,0,codable,OWL_ANS,1405
Z13.6,XXI,XXI/Z13.6.md,Examen spécial de dépistage des affections cardiovasculaires,false,false,true,true,false,0,codable,OWL_ANS,1200
Z13.7,XXI,XXI/Z13.7.md,Examen spécial de dépistage des malformations congénitales et anomalies chromosomiques,false,false,true,true,false,0,codable,OWL_ANS,1226
Z13.8,XXI,XXI/Z13.8.md,Examen spécial de dépistage d'autres maladies précisées,true,false,true,true,false,0,codable,OWL_ANS,2120
Z13.9,XXI,XXI/Z13.9.md,"Examen spécial de dépistage, sans précision",false,false,true,true,false,1,interdit_dp_dr,OWL_ANS,1185
Z20.0,XXI,XXI/Z20.0.md,Sujets en contact avec et exposés à des maladies infectieuses intestinales,false,false,false,true,false,0,codable,OWL_ANS,1345
Z20.1,XXI,XXI/Z20.1.md,Sujets en contact avec et exposés à la tuberculose,false,false,false,true,false,0,codable,OWL_ANS,1321
Z20.2,XXI,XXI/Z20.2.md,Sujets en contact avec et exposés à des infections dont le mode de transmission est essentiellement sexuel,false,false,false,true,false,0,codable,OWL_ANS,1377
Z20.3,XXI,XXI/Z20.3.md,Sujets en contact avec et exposés à la rage,false,false,false,true,false,0,codable,OWL_ANS,1314
Z20.4,XXI,XXI/Z20.4.md,Sujets en contact avec et exposés à la rubéole,false,false,false,true,false,0,codable,OWL_ANS,1317
Z20.5,XXI,XXI/Z20.5.md,Sujets en contact avec et exposés à l'hépatite virale,false,false,false,true,false,0,codable,OWL_ANS,1324
Z20.6,XXI,XXI/Z20.6.md,Sujets en contact avec et exposés au virus de l'immunodéficience humaine [VIH],false,false,true,true,false,0,codable,OWL_ANS,1489
Z20.7,XXI,XXI/Z20.7.md,"Sujets en contact avec et exposés à la pédiculose, l'acariase et à d'autres infestations",false,false,false,true,false,0,codable,OWL_ANS,1359
Z20.8,XXI,XXI/Z20.8.md,Sujets en contact avec et exposés à d'autres maladies transmissibles,false,false,true,true,false,0,codable,OWL_ANS,2043
Z20.9,XXI,XXI/Z20.9.md,Sujets en contact avec et exposés à une maladie transmissible non précisée,false,false,false,true,false,0,codable,OWL_ANS,1345
Z21,XXI,XXI/Z21.md,Infection asymptomatique par le virus de l'immunodéficience humaine [VIH],true,false,true,true,true,0,codable,OWL_ANS,1733
Z22.0,XXI,XXI/Z22.0.md,Sujet porteur de typhoïde,true,false,false,true,false,0,codable,OWL_ANS,1272
Z22.1,XXI,XXI/Z22.1.md,Sujet porteur d'autres maladies intestinales infectieuses,true,false,false,true,false,0,codable,OWL_ANS,1304
Z22.2,XXI,XXI/Z22.2.md,Sujet porteur de diphtérie,true,false,false,true,false,0,codable,OWL_ANS,1273
Z22.3,XXI,XXI/Z22.3.md,Sujet porteur d'autres maladies bactériennes précisées,true,false,false,true,false,0,codable,OWL_ANS,1979
Z22.4,XXI,XXI/Z22.4.md,Sujet porteur de maladies dont le mode de transmission est essentiellement sexuel,true,false,false,true,false,0,codable,OWL_ANS,1408
Z22.6,XXI,XXI/Z22.6.md,Sujet porteur d'une infection à virus lymphotrope des lymphocytes T humains de type 1 [HTLV-1],true,false,false,true,false,0,codable,OWL_ANS,1341
Z22.7,XXI,XXI/Z22.7.md,Sujet porteur d'infection tuberculeuse latente,true,false,true,true,false,0,codable,OWL_ANS,1455
Z22.8,XXI,XXI/Z22.8.md,Sujet porteur d'autres maladies infectieuses,true,false,true,true,false,0,codable,OWL_ANS,1827
Z22.9,XXI,XXI/Z22.9.md,"Sujet porteur d'une maladie infectieuse, sans précision",true,false,false,true,false,0,codable,OWL_ANS,1302
Z23.0,XXI,XXI/Z23.0.md,Nécessité d'une vaccination contre le choléra seul,false,false,true,true,false,0,codable,OWL_ANS,837
Z23.1,XXI,XXI/Z23.1.md,Nécessité d'une vaccination contre la typhoïde-paratyphoïde seule [TAB],false,false,true,true,false,0,codable,OWL_ANS,858
Z23.2,XXI,XXI/Z23.2.md,Nécessité d'une vaccination contre la tuberculose [BCG],false,false,true,true,false,0,codable,OWL_ANS,842
Z23.3,XXI,XXI/Z23.3.md,Nécessité d'une vaccination contre la peste,false,false,true,true,false,0,codable,OWL_ANS,830
Z23.4,XXI,XXI/Z23.4.md,Nécessité d'une vaccination contre la tularémie,false,false,true,true,false,0,codable,OWL_ANS,834
Z23.5,XXI,XXI/Z23.5.md,Nécessité d'une vaccination contre le tétanos seul,false,false,true,true,false,0,codable,OWL_ANS,837
Z23.6,XXI,XXI/Z23.6.md,Nécessité d'une vaccination contre la diphtérie seule,false,false,true,true,false,0,codable,OWL_ANS,840
Z23.7,XXI,XXI/Z23.7.md,Nécessité d'une vaccination contre la coqueluche seule,false,false,true,true,false,0,codable,OWL_ANS,841
Z23.8,XXI,XXI/Z23.8.md,Nécessité d'une vaccination contre d'autres maladies bactériennes uniques,false,false,true,true,false,0,codable,OWL_ANS,1428
Z24.0,XXI,XXI/Z24.0.md,Nécessité d'une vaccination contre la poliomyélite,false,false,true,true,false,0,codable,OWL_ANS,837
Z24.1,XXI,XXI/Z24.1.md,Nécessité d'une vaccination contre l'encéphalite virale transmise par les arthropodes,false,false,true,true,false,0,codable,OWL_ANS,872
Z24.2,XXI,XXI/Z24.2.md,Nécessité d'une vaccination contre la rage,false,false,true,true,false,0,codable,OWL_ANS,829
Z24.3,XXI,XXI/Z24.3.md,Nécessité d'une vaccination contre la fièvre jaune,false,false,true,true,false,0,codable,OWL_ANS,837
Z24.4,XXI,XXI/Z24.4.md,Nécessité d'une vaccination contre la rougeole seule,false,false,true,true,false,0,codable,OWL_ANS,839
Z24.5,XXI,XXI/Z24.5.md,Nécessité d'une vaccination contre la rubéole seule,false,false,true,true,false,0,codable,OWL_ANS,838
Z24.6,XXI,XXI/Z24.6.md,Nécessité d'une vaccination contre l'hépatite virale,false,false,true,true,false,0,codable,OWL_ANS,839
Z25.0,XXI,XXI/Z25.0.md,Nécessité d'une vaccination contre les oreillons seuls,false,false,true,true,false,0,codable,OWL_ANS,841
Z25.1,XXI,XXI/Z25.1.md,Nécessité d'une vaccination contre la grippe,false,false,true,true,false,0,codable,OWL_ANS,831
Z25.8,XXI,XXI/Z25.8.md,Nécessité d'une vaccination contre d'autres maladies virales uniques précisées,false,false,true,true,false,0,codable,OWL_ANS,1030
Z26.0,XXI,XXI/Z26.0.md,Nécessité d'une vaccination contre la leishmaniose,false,false,true,true,false,0,codable,OWL_ANS,837
Z26.8,XXI,XXI/Z26.8.md,Nécessité d'une vaccination contre d'autres maladies infectieuses uniques précisées,false,false,true,true,false,0,codable,OWL_ANS,974
Z26.9,XXI,XXI/Z26.9.md,"Nécessité d'une vaccination contre une maladie infectieuse, sans précision",true,false,true,true,true,0,codable,OWL_ANS,1001
Z27.0,XXI,XXI/Z27.0.md,Nécessité d'une vaccination contre le choléra et la typhoïde-parathyphoïde [choléra + TAB],false,false,true,true,false,0,codable,OWL_ANS,851
Z27.1,XXI,XXI/Z27.1.md,Nécessité d'une vaccination associée contre diphtérie-tétanos-coqueluche [DTCoq],false,false,true,true,false,0,codable,OWL_ANS,841
Z27.2,XXI,XXI/Z27.2.md,Nécessité d'une vaccination contre diphtérie-tétanos-coqueluche et typhoïde-paratyphoïde [DTCoq + TAB],false,false,true,true,false,0,codable,OWL_ANS,863
Z27.3,XXI,XXI/Z27.3.md,Nécessité d'une vaccination contre diphtérie-tétanos-coqueluche et poliomyélite [DTCoq + polio],false,false,true,true,false,0,codable,OWL_ANS,856
Z27.4,XXI,XXI/Z27.4.md,Nécessité d'une vaccination contre rougeole-oreillons-rubéole [ROR],false,false,true,true,false,0,codable,OWL_ANS,828
Z27.8,XXI,XXI/Z27.8.md,Nécessité d'une vaccination contre d'autres associations de maladies infectieuses,false,false,true,true,false,0,codable,OWL_ANS,1382
Z27.9,XXI,XXI/Z27.9.md,"Nécessité d'une vaccination associée contre plusieurs maladies infectieuses, sans précision",false,false,true,true,true,0,codable,OWL_ANS,886
Z28.0,XXI,XXI/Z28.0.md,Vaccination non faite en raison d'une contre-indication,false,false,false,true,true,0,codable,OWL_ANS,769
Z28.1,XXI,XXI/Z28.1.md,Vaccination non faite par décision du sujet pour raisons de conviction ou de pression sociale,false,false,false,true,false,0,codable,OWL_ANS,735
Z28.2,XXI,XXI/Z28.2.md,Vaccination non faite par décision du sujet pour des raisons autres et non précisées,false,false,false,true,false,0,codable,OWL_ANS,726
Z28.8,XXI,XXI/Z28.8.md,Vaccination non faite pour d'autres raisons,false,false,true,true,false,0,codable,OWL_ANS,1018
Z28.9,XXI,XXI/Z28.9.md,"Vaccination non faite, sans précision",false,false,false,true,true,0,codable,OWL_ANS,743
Z29.0,XXI,XXI/Z29.0.md,Isolement,true,false,true,true,true,0,codable,OWL_ANS,2100
Z29.1,XXI,XXI/Z29.1.md,Immunothérapie prophylactique,true,false,true,true,true,0,codable,OWL_ANS,1533
Z29.2,XXI,XXI/Z29.2.md,Autres mesures de chimiothérapie prophylactique,true,false,true,true,true,0,codable,OWL_ANS,1537
Z29.8,XXI,XXI/Z29.8.md,Autres mesures prophylactiques précisées,false,false,true,true,false,0,codable,OWL_ANS,1270
Z29.9,XXI,XXI/Z29.9.md,"Mesure prophylactique, sans précision",false,false,true,true,false,0,codable,OWL_ANS,1073
Z30.0,XXI,XXI/Z30.0.md,Conseils et avis généraux concernant la contraception,true,false,false,true,true,0,codable,OWL_ANS,938
Z30.1,XXI,XXI/Z30.1.md,Mise en place d'un dispositif contraceptif (intra-utérin),false,false,false,true,true,0,codable,OWL_ANS,849
Z30.2,XXI,XXI/Z30.2.md,Stérilisation,true,false,false,true,true,0,codable,OWL_ANS,903
Z30.3,XXI,XXI/Z30.3.md,Extraction cataméniale,true,false,false,true,true,0,codable,OWL_ANS,850
Z30.4,XXI,XXI/Z30.4.md,Surveillance de contraceptifs,true,false,false,true,true,0,codable,OWL_ANS,1046
Z30.5,XXI,XXI/Z30.5.md,Surveillance d'un dispositif contraceptif (intra-utérin),true,false,false,true,true,0,codable,OWL_ANS,1071
Z30.8,XXI,XXI/Z30.8.md,Autres prises en charge d'une contraception,true,false,true,true,false,0,codable,OWL_ANS,1155
Z30.9,XXI,XXI/Z30.9.md,"Prise en charge d'une contraception, sans précision",false,false,false,true,false,0,codable,OWL_ANS,709
Z31.0,XXI,XXI/Z31.0.md,Tuboplastie ou vasoplastie après stérilisation,false,false,true,true,true,0,codable,OWL_ANS,949
Z31.1,XXI,XXI/Z31.1.md,Insémination artificielle,false,false,true,true,true,0,codable,OWL_ANS,959
Z31.2,XXI,XXI/Z31.2.md,Fécondation in vitro,true,false,true,true,true,0,codable,OWL_ANS,1217
Z31.3,XXI,XXI/Z31.3.md,Autres méthodes de fécondation assistée,false,false,true,true,true,0,codable,OWL_ANS,915
Z31.4,XXI,XXI/Z31.4.md,Recherches et tests en vue d'une procréation,true,false,true,true,true,0,codable,OWL_ANS,1108
Z31.5,XXI,XXI/Z31.5.md,Conseil génétique,false,false,true,true,false,0,codable,OWL_ANS,817
Z31.6,XXI,XXI/Z31.6.md,Conseils et avis généraux en matière de procréation,false,false,true,true,false,0,codable,OWL_ANS,851
Z31.80,XXI,XXI/Z31.80.md,Greffe de tissu ovarien pour préservation de la fertilité,false,false,true,true,false,0,codable,OWL_ANS,859
Z31.88,XXI,XXI/Z31.88.md,Autres mesures et procédures procréatives,false,false,true,true,false,0,codable,OWL_ANS,843
Z31.9,XXI,XXI/Z31.9.md,"Mesure procréative, sans précision",false,false,true,true,false,0,codable,OWL_ANS,805
Z32.0,XXI,XXI/Z32.0.md,Grossesse non (encore) confirmée,false,false,false,true,true,0,codable,OWL_ANS,824
Z32.1,XXI,XXI/Z32.1.md,Grossesse confirmée,false,false,false,true,false,0,codable,OWL_ANS,677
Z33,XXI,XXI/Z33.md,Grossesse constatée fortuitement,true,false,false,true,false,0,codable,OWL_ANS,953
Z34.0,XXI,XXI/Z34.0.md,Surveillance d'une première grossesse normale,false,false,false,true,false,0,codable,OWL_ANS,1029
Z34.8,XXI,XXI/Z34.8.md,Surveillance d'une autre grossesse normale,false,false,true,true,false,0,codable,OWL_ANS,1146
Z34.9,XXI,XXI/Z34.9.md,"Surveillance d'une grossesse normale, sans précision",false,false,false,true,true,0,codable,OWL_ANS,1107
Z35.0,XXI,XXI/Z35.0.md,Surveillance d'une grossesse avec antécédent de stérilité,false,false,false,true,false,0,codable,OWL_ANS,1041
Z35.1,XXI,XXI/Z35.1.md,Surveillance d'une grossesse avec antécédent d'avortement,true,false,true,true,false,0,codable,OWL_ANS,1401
