code_maitre,cle,classe,sous_classe,code_atih,libelle
T82.2,T822,connu de l'ATIH,type MCO 0,T822,Complication mécanique d'un pontage coronarien et d'une greffe valvulaire cardiaque
T82.3,T823,connu de l'ATIH,type MCO 0,T823,Complication mécanique d'autres greffes vasculaires
T82.4,T824,connu de l'ATIH,type MCO 0,T824,Complication mécanique d'un cathéter vasculaire de dialyse
T82.5,T825,connu de l'ATIH,type MCO 0,T825,Complication mécanique d'autres prothèses et implants cardiaques et vasculaires
T82.6,T826,connu de l'ATIH,type MCO 0,T826,Infection et réaction inflammatoire dues à une prothèse valvulaire cardiaque
T82.7,T827,connu de l'ATIH,type MCO 0,T827,"Infection et réaction inflammatoire dues à d'autres prothèses, implants et greffes cardiaques et vasculaires"
T82.8,T828,connu de l'ATIH,type MCO 1,T828,"Autres complications précisées de prothèses, implants et greffes cardiaques et vasculaires"
T82.9,T829,connu de l'ATIH,type MCO 1,T829,"Complication d'une prothèse, d'un implant et d'une greffe cardiaques et vasculaires, sans précision"
T83.0,T830,connu de l'ATIH,type MCO 0,T830,Complication mécanique d'une sonde urinaire (à demeure)
T83.1,T831,connu de l'ATIH,type MCO 0,T831,Complication mécanique d'autres prothèses et implants urinaires
T83.2,T832,connu de l'ATIH,type MCO 0,T832,Complication mécanique d'une greffe d'organe urinaire
T83.3,T833,connu de l'ATIH,type MCO 0,T833,Complication mécanique d'un dispositif intra-utérin contraceptif
T83.4,T834,connu de l'ATIH,type MCO 0,T834,"Complication mécanique d'autres prothèses, implants et greffes de l'appareil génital"
T83.5,T835,connu de l'ATIH,type MCO 0,T835,"Infection et réaction inflammatoire dues à une prothèse, un implant et une greffe de l'appareil urinaire"
T83.6,T836,connu de l'ATIH,type MCO 0,T836,"Infection et réaction inflammatoire dues à une prothèse, un implant et une greffe de l'appareil génital"
T83.8,T838,connu de l'ATIH,type MCO 1,T838,"Autres complications de prothèses, implants et greffes de l'appareil génito-urinaire"
T83.9,T839,connu de l'ATIH,type MCO 1,T839,"Complication d'une prothèse, d'un implant et d'une greffe de l'appareil génito-urinaire, sans précision"
T84.0,T840,connu de l'ATIH,type MCO 0,T840,Complication mécanique d'une prothèse articulaire interne
T84.1,T841,connu de l'ATIH,type MCO 0,T841,Complication mécanique d'une prothèse interne de fixation d'os d'un membre
T84.2,T842,connu de l'ATIH,type MCO 0,T842,Complication mécanique d'une prothèse interne de fixation d'autres os
T84.3,T843,connu de l'ATIH,type MCO 0,T843,"Complication mécanique d'autres prothèses, implants et greffes des os"
T84.4,T844,connu de l'ATIH,type MCO 0,T844,"Complication mécanique d'autres prothèses, implants et greffes orthopédiques internes"
T84.5,T845,connu de l'ATIH,type MCO 0,T845,Infection et réaction inflammatoire dues à une prothèse articulaire interne
T84.6,T846,connu de l'ATIH,type MCO 0,T846,Infection et réaction inflammatoire dues à un appareil de fixation interne [toute localisation]
T84.7,T847,connu de l'ATIH,type MCO 0,T847,"Infection et réaction inflammatoire dues à d'autres prothèses, implants et greffes orthopédiques internes"
T84.8,T848,connu de l'ATIH,type MCO 1,T848,"Autres complications de prothèses, implants et greffes orthopédiques internes"
T84.9,T849,connu de l'ATIH,type MCO 1,T849,"Complication d'une prothèse, d'un implant et d'une greffe orthopédiques internes, sans précision"
T85.0,T850,connu de l'ATIH,type MCO 0,T850,Complication mécanique d'une dérivation [shunt] ventriculaire intracrânienne
T85.1,T851,connu de l'ATIH,type MCO 0,T851,Complication mécanique de l'implantation d'un stimulateur électronique du système nerveux
T85.2,T852,connu de l'ATIH,type MCO 0,T852,Complication mécanique d'une lentille intraoculaire
T85.3,T853,connu de l'ATIH,type MCO 0,T853,"Complication mécanique d'autres prothèses, implants et greffes oculaires"
T85.4,T854,connu de l'ATIH,type MCO 0,T854,Complication mécanique d'une prothèse et d'un implant mammaires
T85.50,T8550,connu de l'ATIH,type MCO 0,T8550,Complication mécanique due à un dispositif implantable périgastrique de gastroplastie pour obésité morbide
T85.58,T8558,connu de l'ATIH,type MCO 0,T8558,"Complication mécanique due à d’autres prothèses, implants et greffes gastro-intestinaux"
T85.6,T856,connu de l'ATIH,type MCO 0,T856,"Complication mécanique d'autres prothèses, implants et greffes internes précisés"
T85.7,T857,connu de l'ATIH,type MCO 0,T857,"Infection et réaction inflammatoire dues à d'autres prothèses, implants et greffes internes"
T85.8,T858,connu de l'ATIH,type MCO 1,T858,"Autres complications de prothèses, implants et greffes internes, non classées ailleurs"
T85.9,T859,connu de l'ATIH,type MCO 1,T859,"Complication d'une prothèse, d'un implant et d'une greffe internes, sans précision"
T86.00,T8600,connu de l'ATIH,type MCO 0,T8600,Rejet d’une greffe de moelle osseuse par l’hôte
T86.01,T8601,connu de l'ATIH,type MCO 0,T8601,Réaction aigüe d’un greffon de moelle osseuse contre l’hôte
T86.02,T8602,connu de l'ATIH,type MCO 0,T8602,Réaction chronique d’un greffon de moelle osseuse contre l’hôte
T86.09,T8609,connu de l'ATIH,type MCO 0,T8609,"Rejet d’une greffe de moelle osseuse, sans précision"
T86.1,T861,connu de l'ATIH,type MCO 0,T861,Échec et rejet d'une greffe de rein
T86.2,T862,connu de l'ATIH,type MCO 0,T862,Échec et rejet d'une greffe de cœur
T86.3,T863,connu de l'ATIH,type MCO 0,T863,Échec et rejet d'une greffe cœur-poumon
T86.4,T864,connu de l'ATIH,type MCO 0,T864,Échec et rejet d'une greffe de foie
T86.80,T8680,connu de l'ATIH,type MCO 0,T8680,Échec et rejet de greffe d’intestin
T86.81,T8681,connu de l'ATIH,type MCO 0,T8681,Échec et rejet de greffe de pancréas
T86.82,T8682,connu de l'ATIH,type MCO 0,T8682,Échec et rejet de greffe de poumon
T86.83,T8683,connu de l'ATIH,type MCO 0,T8683,Échec et rejet de greffe de cornée
T86.84,T8684,connu de l'ATIH,type MCO 0,T8684,Échec et rejet de greffe d’os
T86.85,T8685,connu de l'ATIH,type MCO 0,T8685,Échec et rejet de greffe de peau (allogreffe)(autogreffe)
T86.88,T8688,connu de l'ATIH,type MCO 0,T8688,Autres échecs et rejets de greffe
T86.9,T869,connu de l'ATIH,type MCO 0,T869,Échec et rejet d'un organe et d'un tissu greffés non précisés
T87.0,T870,connu de l'ATIH,type MCO 0,T870,Complications d'une réimplantation de (ou d’une partie de ) membre supérieur
T87.1,T871,connu de l'ATIH,type MCO 0,T871,Complications d'une réimplantation de (ou d’une partie de) membre inférieur
T87.2,T872,connu de l'ATIH,type MCO 0,T872,Complications d'une réimplantation d'une autre partie du corps
T87.3,T873,connu de l'ATIH,type MCO 0,T873,Névrome sur moignon d'amputation
T87.4,T874,connu de l'ATIH,type MCO 0,T874,Infection d'un moignon d'amputation
T87.5,T875,connu de l'ATIH,type MCO 0,T875,Nécrose d'un moignon d'amputation
T87.6,T876,connu de l'ATIH,type MCO 0,T876,Complications autres et non précisées au niveau d'un moignon d'amputation
T88.0,T880,connu de l'ATIH,type MCO 1,T880,Infection consécutive à vaccination
T88.1,T881,connu de l'ATIH,type MCO 1,T881,"Autres complications consécutives à vaccination, non classées ailleurs"
T88.2,T882,connu de l'ATIH,type MCO 0,T882,Choc anesthésique
T88.3,T883,connu de l'ATIH,type MCO 0,T883,Hyperthermie maligne due à une anesthésie
T88.4,T884,connu de l'ATIH,type MCO 0,T884,Échec ou difficulté d'intubation
T88.5,T885,connu de l'ATIH,type MCO 0,T885,Autres complications consécutives à une anesthésie
T88.6,T886,connu de l'ATIH,type MCO 0,T886,Choc anaphylactique dû à des effets indésirables d'une substance médicamenteuse appropriée et correctement administrée
T88.7,T887,connu de l'ATIH,type MCO 1,T887,"Effet indésirable d'un médicament, sans précision"
T88.8,T888,connu de l'ATIH,type MCO 1,T888,"Autres complications précisées de soins médicaux et chirurgicaux, non classées ailleurs"
T88.9,T889,connu de l'ATIH,type MCO 1,T889,"Complication de soins chirurgicaux et médicaux, sans précision"
T90.0,T900,connu de l'ATIH,type MCO 4,T900,Séquelles de lésion traumatique superficielle de la tête
T90.1,T901,connu de l'ATIH,type MCO 4,T901,Séquelles de plaie ouverte de la tête
T90.2,T902,connu de l'ATIH,type MCO 4,T902,Séquelles d'une fracture du crâne ou des os de la face
T90.3,T903,connu de l'ATIH,type MCO 4,T903,Séquelles de lésion traumatique de nerfs crâniens
T90.4,T904,connu de l'ATIH,type MCO 4,T904,Séquelles de lésion traumatique de l'œil et de l'orbite
T90.5,T905,connu de l'ATIH,type MCO 4,T905,Séquelles de lésion traumatique intracrânienne
T90.8,T908,connu de l'ATIH,type MCO 4,T908,Séquelles d'autres lésions traumatiques précisées de la tête
T90.9,T909,connu de l'ATIH,type MCO 4,T909,"Séquelles de lésion traumatique de la tête, sans précision"
T91.0,T910,connu de l'ATIH,type MCO 4,T910,Séquelles de lésion traumatique superficielle et de plaie ouverte du cou et du tronc
T91.1,T911,connu de l'ATIH,type MCO 4,T911,Séquelles d'une fracture du rachis
T91.2,T912,connu de l'ATIH,type MCO 4,T912,Séquelles d'autres fractures du thorax et du bassin
T91.3,T913,connu de l'ATIH,type MCO 4,T913,Séquelles de lésion traumatique de la moelle épinière
T91.4,T914,connu de l'ATIH,type MCO 4,T914,Séquelles de lésion traumatique d'organes intrathoraciques
T91.5,T915,connu de l'ATIH,type MCO 4,T915,Séquelles de lésion traumatique d'organes intraabdominaux et pelviens
T91.8,T918,connu de l'ATIH,type MCO 4,T918,Séquelles d'autres lésions traumatiques précisées du cou et du tronc
T91.9,T919,connu de l'ATIH,type MCO 4,T919,"Séquelles de lésion traumatique du cou et du tronc, sans précision"
T92.0,T920,connu de l'ATIH,type MCO 4,T920,Séquelles de plaie ouverte du membre supérieur
T92.1,T921,connu de l'ATIH,type MCO 4,T921,Séquelles d'une fracture du bras et de l'avant-bras
T92.2,T922,connu de l'ATIH,type MCO 4,T922,Séquelles d'une fracture au niveau du poignet et de la main
T92.3,T923,connu de l'ATIH,type MCO 4,T923,"Séquelles d'une luxation, entorse et foulure du membre supérieur"
T92.4,T924,connu de l'ATIH,type MCO 4,T924,Séquelles d'une lésion traumatique de nerfs du membre supérieur
T92.5,T925,connu de l'ATIH,type MCO 4,T925,Séquelles d'une lésion traumatique de muscles et de tendons du membre supérieur
T92.6,T926,connu de l'ATIH,type MCO 4,T926,Séquelles d'écrasement et d'amputation traumatiques du membre supérieur
T92.8,T928,connu de l'ATIH,type MCO 4,T928,Séquelles d'autres lésions traumatiques précisées du membre supérieur
T92.9,T929,connu de l'ATIH,type MCO 4,T929,"Séquelles de lésion traumatique du membre supérieur, sans précision"
T93.0,T930,connu de l'ATIH,type MCO 4,T930,Séquelles de plaie ouverte du membre inférieur
T93.1,T931,connu de l'ATIH,type MCO 4,T931,Séquelles d'une fracture du fémur
T93.2,T932,connu de l'ATIH,type MCO 4,T932,Séquelles d'autres fractures du membre inférieur
T93.3,T933,connu de l'ATIH,type MCO 4,T933,"Séquelles de luxation, entorse et foulure du membre inférieur"
T93.4,T934,connu de l'ATIH,type MCO 4,T934,Séquelles de lésion traumatique de nerfs du membre inférieur
T93.5,T935,connu de l'ATIH,type MCO 4,T935,Séquelles de lésion traumatique de muscles et de tendons du membre inférieur
T93.6,T936,connu de l'ATIH,type MCO 4,T936,Séquelles d'écrasement et d'amputation traumatiques du membre inférieur
T93.8,T938,connu de l'ATIH,type MCO 4,T938,Séquelles d'autres lésions traumatiques précisées du membre inférieur
T93.9,T939,connu de l'ATIH,type MCO 4,T939,"Séquelles de lésion traumatique du membre inférieur, sans précision"
T94.0,T940,connu de l'ATIH,type MCO 4,T940,Séquelles de lésions traumatiques de parties multiples du corps
T94.1,T941,connu de l'ATIH,type MCO 4,T941,"Séquelles de lésions traumatiques, non précisées selon la partie du corps"
T95.0,T950,connu de l'ATIH,type MCO 4,T950,"Séquelles de brulure, corrosion et gelure de la tête et du cou"
T95.1,T951,connu de l'ATIH,type MCO 4,T951,"Séquelles de brulure, corrosion et gelure du tronc"
T95.2,T952,connu de l'ATIH,type MCO 4,T952,"Séquelles de brulure, corrosion et gelure du membre supérieur"
T95.3,T953,connu de l'ATIH,type MCO 4,T953,"Séquelles de brulure, corrosion et gelure du membre inférieur"
T95.4,T954,connu de l'ATIH,type MCO 4,T954,Séquelles de brulure et corrosion classées selon leur étendue sur la surface du corps
T95.8,T958,connu de l'ATIH,type MCO 4,T958,"Séquelles d'autres brulures, corrosions et gelures précisées"
T95.9,T959,connu de l'ATIH,type MCO 4,T959,"Séquelles de brulure, corrosion et gelure, sans précision"
T96,T96,connu de l'ATIH,type MCO 4,T96,Séquelles d'intoxications par médicaments et substances biologiques
T97,T97,connu de l'ATIH,type MCO 4,T97,Séquelles d'effets toxiques de substances d'origine essentiellement non médicinale
T98.0,T980,connu de l'ATIH,type MCO 4,T980,Séquelles d'effets dus à un corps étranger ayant pénétré dans un orifice naturel
T98.1,T981,connu de l'ATIH,type MCO 4,T981,"Séquelles d'effets de causes externes, autres et sans précision"
T98.2,T982,connu de l'ATIH,type MCO 4,T982,Séquelles de certaines complications précoces d'un traumatisme
T98.3,T983,connu de l'ATIH,type MCO 4,T983,"Séquelles de complications de soins chirurgicaux et médicaux, non classées ailleurs"
U04.9,U049,connu de l'ATIH,type MCO 0,U049,"Syndrome respiratoire aigu sévère [SRAS], sans précision"
U07.0,U070,connu de l'ATIH,type MCO 1,U070,Affection liée au vapotage
U07.10,U0710,connu de l'ATIH,type MCO 0,U0710,"COVID-19, forme respiratoire, virus identifié"
U07.11,U0711,connu de l'ATIH,type MCO 0,U0711,"COVID-19, forme respiratoire, virus non identifié"
U07.12,U0712,connu de l'ATIH,type MCO 0,U0712,Porteur de SARS-CoV-2 asymptomatique
U07.13,U0713,connu de l'ATIH,type MCO 1,U0713,Autres examens et mises en observation en lien avec l’épidémie COVID-19
U07.14,U0714,connu de l'ATIH,type MCO 0,U0714,"COVID-19, autres formes cliniques, virus identifié"
U07.15,U0715,connu de l'ATIH,type MCO 0,U0715,"COVID-19, autres formes cliniques, virus non identifié"
U07.8,U078,connu de l'ATIH,type MCO 0,U078,Usage urgent de U07.8
U10.9,U109,connu de l'ATIH,type MCO 1,U109,"Syndrome inflammatoire multisystémique associé à la COVID-19, sans précision"
U11.9,U119,connu de l'ATIH,type MCO 0,U119,"Nécessité d’une vaccination contre la COVID-19, sans précision"
U82.0+0,U820+0,connu de l'ATIH,type MCO 1,U820+0,"Résistance à la pénicilline, situation d'infection"
U82.0+1,U820+1,connu de l'ATIH,type MCO 1,U820+1,"Résistance à la pénicilline, situation de portage sain"
U82.100,U82100,connu de l'ATIH,type MCO 1,U82100,"Staphylococcus aureus résistant à la méthicilline [SARM], situation d'infection"
U82.101,U82101,connu de l'ATIH,type MCO 1,U82101,"Staphylococcus aureus résistant à la méthicilline [SARM], situation de portage sain"
U82.180,U82180,connu de l'ATIH,type MCO 1,U82180,"Staphylocoques, autres et non précisés, résistants à la méthicilline, situation d'infection"
U82.181,U82181,connu de l'ATIH,type MCO 1,U82181,"Staphylocoques, autres et non précisés, résistants à la méthicilline, , situation de portage sain"
U83.700,U83700,connu de l'ATIH,type MCO 1,U83700,"Bactérie hautement résistante émergente [BHRe], situation d'infection"
U83.701,U83701,connu de l'ATIH,type MCO 1,U83701,"Bactérie hautement résistante émergente [BHRe], situation de portage sain"
U83.710,U83710,connu de l'ATIH,type MCO 1,U83710,"Bactérie multirésistante [BMR], situation d'infection"
U83.711,U83711,connu de l'ATIH,type MCO 1,U83711,"Bactérie multirésistante [BMR], situation de portage sain"
U83.9+0,U839+0,connu de l'ATIH,type MCO 1,U839+0,"Résistance à un antibiotique non précisé - "" Situation d'infection """
U83.9+1,U839+1,connu de l'ATIH,type MCO 1,U839+1,"Résistance à un antibiotique non précisé - "" Situation de portage sain """
U84.0,U840,connu de l'ATIH,type MCO 1,U840,Résistance aux médicaments antiparasitaires
U84.1,U841,connu de l'ATIH,type MCO 1,U841,Résistance aux médicaments antifongiques
U84.2,U842,connu de l'ATIH,type MCO 1,U842,Résistance aux médicaments antiviraux
U84.3,U843,connu de l'ATIH,type MCO 1,U843,Résistance aux médicaments antituberculeux
U84.7,U847,connu de l'ATIH,type MCO 1,U847,Résistance à de multiples médicaments antimicrobiens
U84.8,U848,connu de l'ATIH,type MCO 1,U848,Résistance à un autre antimicrobien précisé
U84.9,U849,connu de l'ATIH,type MCO 1,U849,Résistance à un antimicrobien non précisé
U85,U85,connu de l'ATIH,type MCO 1,U85,Résistance aux médicaments antinéoplasiques
U90.0,U900,connu de l'ATIH,type MCO 1,U900,Résistance aux antiépileptiques
U90.9,U909,connu de l'ATIH,type MCO 1,U909,"Résistances à un traitement, autres et sans précision"
V01.0,V010,connu de l'ATIH,type MCO 2,V010,"Piéton blessé dans une collision avec un cycle - "" Accident en dehors de la circulation """
V01.1,V011,connu de l'ATIH,type MCO 2,V011,"Piéton blessé dans une collision avec un cycle - "" Accident de la circulation """
V01.9,V019,connu de l'ATIH,type MCO 2,V019,"Piéton blessé dans une collision avec un cycle - "" Sans précision """
V02.0,V020,connu de l'ATIH,type MCO 2,V020,"Piéton blessé dans une collision avec un véhicule à moteur à deux ou trois roues - "" Accident en dehors de la circulation """
V02.1,V021,connu de l'ATIH,type MCO 2,V021,"Piéton blessé dans une collision avec un véhicule à moteur à deux ou trois roues - "" Accident de la circulation """
V02.9,V029,connu de l'ATIH,type MCO 2,V029,"Piéton blessé dans une collision avec un véhicule à moteur à deux ou trois roues - "" Sans précision """
V03.0,V030,connu de l'ATIH,type MCO 2,V030,"Piéton blessé dans une collision avec une automobile ou une camionnette - "" Accident en dehors de la circulation """
