code_atih,type_mco,libelle_long,classe,sous_classe,code_maitre,ancetre_maitre
W1892,2,"Autre chute de plain-pied, lieu sans précision, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W18
W1893,2,"Autre chute de plain-pied, lieu sans précision, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W18
W1894,2,"Autre chute de plain-pied, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",W18
W1898,2,"Autre chute de plain-pied, lieu sans précision, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",W18
W1899,2,"Autre chute de plain-pied, lieu sans précision, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",W18
W190,2,"Chute, sans précision, domicile",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1900,2,"Chute, sans précision, domicile, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1901,2,"Chute, sans précision, domicile, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1902,2,"Chute, sans précision, domicile, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1903,2,"Chute, sans précision, domicile, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1904,2,"Chute, sans précision, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1908,2,"Chute, sans précision, domicile, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1909,2,"Chute, sans précision, domicile, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",W19
W191,2,"Chute, sans précision, établissement collectif",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1910,2,"Chute, sans précision, établissement collectif, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1911,2,"Chute, sans précision, établissement collectif, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1912,2,"Chute, sans précision, établissement collectif, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1913,2,"Chute, sans précision, établissement collectif, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1914,2,"Chute, sans précision, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1918,2,"Chute, sans précision, établissement collectif, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1919,2,"Chute, sans précision, établissement collectif, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",W19
W192,2,"Chute, sans précision, école et lieu public",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1920,2,"Chute, sans précision, école et lieu public, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1921,2,"Chute, sans précision, école et lieu public, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1922,2,"Chute, sans précision, école et lieu public, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1923,2,"Chute, sans précision, école et lieu public, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1924,2,"Chute, sans précision, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1928,2,"Chute, sans précision, école et lieu public, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1929,2,"Chute, sans précision, école et lieu public, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",W19
W193,2,"Chute, sans précision, lieu de sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1930,2,"Chute, sans précision, lieu de sport, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1931,2,"Chute, sans précision, lieu de sport, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1932,2,"Chute, sans précision, lieu de sport, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1933,2,"Chute, sans précision, lieu de sport, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1934,2,"Chute, sans précision, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1938,2,"Chute, sans précision, lieu de sport, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1939,2,"Chute, sans précision, lieu de sport, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",W19
W194,2,"Chute, sans précision, rue ou route",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1940,2,"Chute, sans précision, rue ou route, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1941,2,"Chute, sans précision, rue ou route, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1942,2,"Chute, sans précision, rue ou route, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1943,2,"Chute, sans précision, rue ou route, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1944,2,"Chute, sans précision, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1948,2,"Chute, sans précision, rue ou route, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1949,2,"Chute, sans précision, rue ou route, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",W19
W195,2,"Chute, sans précision, zone de commerce",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1950,2,"Chute, sans précision, zone de commerce, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1951,2,"Chute, sans précision, zone de commerce, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1952,2,"Chute, sans précision, zone de commerce, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1953,2,"Chute, sans précision, zone de commerce, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1954,2,"Chute, sans précision, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1958,2,"Chute, sans précision, zone de commerce, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1959,2,"Chute, sans précision, zone de commerce, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",W19
W196,2,"Chute, sans précision, local industriel et chantier",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1960,2,"Chute, sans précision, local industriel et chantier, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1961,2,"Chute, sans précision, local industriel et chantier, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1962,2,"Chute, sans précision, local industriel et chantier, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1963,2,"Chute, sans précision, local industriel et chantier, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1964,2,"Chute, sans précision, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1968,2,"Chute, sans précision, local industriel et chantier, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1969,2,"Chute, sans précision, local industriel et chantier, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",W19
W197,2,"Chute, sans précision, exploitation agricole",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1970,2,"Chute, sans précision, exploitation agricole, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1971,2,"Chute, sans précision, exploitation agricole, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1972,2,"Chute, sans précision, exploitation agricole, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",W19
W1973,2,"Chute, sans précision, exploitation agricole, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",W19
