code,chapter,fichier,libelle,n_enfants,has_perimetre,has_exclusions,has_formulations,type_mco,statut_mco,nb_chars,format_version
X92,XX,XX/X92.md,Agression par noyade et submersion,0,true,true,false,3,pere_interdit,706,1
X93,XX,XX/X93.md,Agression par arme de poing,0,true,true,false,3,pere_interdit,699,1
X94,XX,XX/X94.md,"Agression par fusil, carabine et arme de plus grande taille",0,true,true,false,3,pere_interdit,731,1
X95,XX,XX/X95.md,"Agression par des armes à feu, autres et sans précision",0,true,true,false,3,pere_interdit,727,1
X96,XX,XX/X96.md,Agression par matériel explosif,0,true,true,false,3,pere_interdit,775,1
X97,XX,XX/X97.md,"Agression par la fumée, le feu et les flammes",0,true,true,false,3,pere_interdit,881,1
X98,XX,XX/X98.md,"Agression par la vapeur d'eau, des gaz et objets brulants",0,true,true,false,3,pere_interdit,729,1
X99,XX,XX/X99.md,Agression par objet tranchant,0,true,true,false,3,pere_interdit,752,1
Y00,XX,XX/Y00.md,Agression par objet contondant,0,true,true,false,3,pere_interdit,702,1
Y01,XX,XX/Y01.md,Agression par précipitation dans le vide,0,true,true,false,3,pere_interdit,712,1
Y02,XX,XX/Y02.md,Agression en poussant ou plaçant la victime devant un objet en mouvement,0,true,true,false,3,pere_interdit,744,1
Y03,XX,XX/Y03.md,Agression en provoquant une collision de véhicule à moteur,0,true,true,false,3,pere_interdit,817,1
Y04,XX,XX/Y04.md,Agression par la force physique,0,true,true,false,3,pere_interdit,1024,1
Y05,XX,XX/Y05.md,Agression sexuelle par la force physique,0,true,true,false,3,pere_interdit,846,1
Y06,XX,XX/Y06.md,Délaissement et abandon,5,true,true,false,3,pere_interdit,1040,1
Y07,XX,XX/Y07.md,Autres mauvais traitements,6,true,true,false,3,pere_interdit,1565,1
Y08,XX,XX/Y08.md,Agression par d'autres moyens précisés,0,true,true,false,3,pere_interdit,710,1
Y09,XX,XX/Y09.md,Agression par un moyen non précisé,0,true,true,false,3,pere_interdit,973,1
Y10,XX,XX/Y10.md,"Intoxication par des analgésiques, antipyrétiques et antirhumatismaux non opiacés et exposition à ces produits, intention non déterminée",0,true,false,false,3,pere_interdit,667,1
Y11,XX,XX/Y11.md,"Intoxication par des antiépileptiques, sédatifs, hypnotiques, antiparkinsoniens et psychotropes et exposition à ces produits, non classés ailleurs, intention non déterminée",0,true,false,false,3,pere_interdit,871,1
Y12,XX,XX/Y12.md,"Intoxication par des narcotiques et psychodysleptiques [hallucinogènes] et exposition à ces produits, non classés ailleurs, intention non déterminée",0,true,false,false,3,pere_interdit,709,1
Y13,XX,XX/Y13.md,"Intoxication par d'autres substances pharmacologiques agissant sur le système nerveux autonome et exposition à ces produits, intention non déterminée",0,true,false,false,3,pere_interdit,851,1
Y14,XX,XX/Y14.md,"Intoxication par des médicaments et substances biologiques, autres et sans précision et exposition à ces produits, intention non déterminée",0,true,false,false,3,pere_interdit,1513,1
Y15,XX,XX/Y15.md,"Intoxication par l'alcool et exposition à l'alcool, intention non déterminée",0,true,false,false,3,pere_interdit,761,1
Y16,XX,XX/Y16.md,"Intoxication par des solvants organiques et des hydrocarbures halogénés et leurs émanations et exposition à ces produits, intention non déterminée",0,true,false,false,3,pere_interdit,675,1
Y17,XX,XX/Y17.md,"Intoxication par le monoxyde de carbone et d'autres gaz et émanations et exposition à ces produits, intention non déterminée",7,true,true,false,3,pere_interdit,2642,1
Y18,XX,XX/Y18.md,"Intoxication par des pesticides et exposition à ces produits, intention non déterminée",0,true,true,false,3,pere_interdit,712,1
Y19,XX,XX/Y19.md,"Intoxication par des produits chimiques et substances nocives et exposition à ces produits, autres et sans précision, intention non déterminée",0,true,false,false,3,pere_interdit,925,1
Y20,XX,XX/Y20.md,"Pendaison, strangulation et suffocation, intention non déterminée",0,false,false,false,3,pere_interdit,285,1
Y21,XX,XX/Y21.md,"Noyade et submersion, intention non déterminée",0,false,false,false,3,pere_interdit,266,1
Y22,XX,XX/Y22.md,"Décharge d'une arme de poing, intention non déterminée",0,false,false,false,3,pere_interdit,274,1
Y23,XX,XX/Y23.md,"Décharge de fusil, de carabine et d'arme de plus grande taille, intention non déterminée",0,false,false,false,3,pere_interdit,308,1
Y24,XX,XX/Y24.md,"Décharge d'armes à feu, autres et sans précision, intention non déterminée",0,false,false,false,3,pere_interdit,294,1
Y25,XX,XX/Y25.md,"Contact avec matériel explosif, intention non déterminée",0,false,false,false,3,pere_interdit,276,1
Y26,XX,XX/Y26.md,"Exposition à la fumée, au feu et aux flammes, intention non déterminée",0,false,false,false,3,pere_interdit,290,1
Y27,XX,XX/Y27.md,"Contact avec de la vapeur d'eau, des gaz et objets brulants, intention non déterminée",0,false,false,false,3,pere_interdit,305,1
Y28,XX,XX/Y28.md,"Contact avec objet tranchant, intention non déterminée",0,false,false,false,3,pere_interdit,274,1
Y29,XX,XX/Y29.md,"Contact avec objet contondant, intention non déterminée",0,false,false,false,3,pere_interdit,275,1
Y30,XX,XX/Y30.md,"Chute, saut ou précipitation dans le vide, intention non déterminée",0,true,false,false,3,pere_interdit,410,1
Y31,XX,XX/Y31.md,"Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée",0,false,false,false,3,pere_interdit,379,1
Y32,XX,XX/Y32.md,"Collision de véhicule à moteur, intention non déterminée",0,false,false,false,3,pere_interdit,276,1
Y33,XX,XX/Y33.md,"Autres événements précisés, intention non déterminée",0,false,false,false,3,pere_interdit,272,1
Y34,XX,XX/Y34.md,"Evénement sans précision, intention non déterminée",0,false,false,false,3,pere_interdit,270,1
Y35,XX,XX/Y35.md,Intervention de la force publique,8,true,false,false,3,pere_interdit,3980,1
Y36,XX,XX/Y36.md,Faits de guerre,10,true,false,false,3,pere_interdit,5742,1
Y40,XX,XX/Y40.md,Effets indésirables des antibiotiques systémiques,10,true,true,false,3,pere_interdit,2936,1
Y41,XX,XX/Y41.md,Effets indésirables des autres anti-infectieux et antiparasitaires systémiques,8,true,true,false,3,pere_interdit,2954,1
Y42,XX,XX/Y42.md,"Effets indésirables des hormones et leurs substituts synthétiques et antagonistes, non classés ailleurs",10,true,true,false,3,pere_interdit,3577,1
Y43,XX,XX/Y43.md,Effets indésirables des substances d'action pharmacologique essentiellement systémique,9,true,true,false,3,pere_interdit,3073,1
Y44,XX,XX/Y44.md,Effets indésirables des substances agissant essentiellement sur les constituants du sang,9,true,true,false,3,pere_interdit,2978,1
Y45,XX,XX/Y45.md,"Effets indésirables des médicaments analgésiques, antipyrétiques et anti-inflammatoires",8,true,true,false,3,pere_interdit,2741,1
Y46,XX,XX/Y46.md,Effets indésirables des anti-épileptiques et  antiparkinsoniens,9,true,true,false,3,pere_interdit,2826,1
Y47,XX,XX/Y47.md,"Effets indésirables des sédatifs, hypnotiques et tranquillisants",8,true,true,false,3,pere_interdit,2688,1
Y48,XX,XX/Y48.md,Effets indésirables des anesthésiques et gaz thérapeutiques,6,true,true,false,3,pere_interdit,2304,1
Y49,XX,XX/Y49.md,"Effets indésirables des médicaments psychotropes, non classés ailleurs",10,true,true,false,3,pere_interdit,3301,1
Y50,XX,XX/Y50.md,"Effets indésirables des stimulants du système nerveux central, non classés ailleurs",5,true,true,false,3,pere_interdit,2384,1
Y51,XX,XX/Y51.md,Effets indésirables des médicaments agissant essentiellement sur le système nerveux autonome,10,true,true,false,3,pere_interdit,3430,1
Y52,XX,XX/Y52.md,Effets indésirables des substances agissant essentiellement sur le système cardio-vasculaire,10,true,true,false,3,pere_interdit,3445,1
Y53,XX,XX/Y53.md,Effets indésirables des substances agissant essentiellement sur le tractus gastro-intestinal,10,true,true,false,3,pere_interdit,2979,1
Y54,XX,XX/Y54.md,"Effets indésirables des médicaments agissant essentiellement sur le métabolisme de l'eau, des sels minéraux et de l'acide urique",10,true,true,false,3,pere_interdit,3121,1
Y55,XX,XX/Y55.md,Effets indésirables des substances agissant essentiellement sur les muscles lisses et striés et l'appareil respiratoire,8,true,true,false,3,pere_interdit,3069,1
Y56,XX,XX/Y56.md,"Effets indésirables des substances à usage topique agissant essentiellement sur la peau et les muqueuses, médicaments à usage ophtalmologique, oto-rhino-laryngologique et dentaire",10,true,true,false,3,pere_interdit,3225,1
Y57,XX,XX/Y57.md,"Effets indésirables des substances médicamenteuses, autres et sans précision",10,true,true,false,3,pere_interdit,2874,1
Y58,XX,XX/Y58.md,Effets indésirables des vaccins bactériens,9,true,true,false,3,pere_interdit,2283,1
Y59,XX,XX/Y59.md,"Effets indésirables des vaccins et substances biologiques, autres et sans précision",6,true,true,false,3,pere_interdit,2095,1
Y60,XX,XX/Y60.md,"Coupure, piqure, perforation ou hémorragie accidentelles au cours d'actes médicaux et chirurgicaux",10,true,true,false,3,pere_interdit,3075,1
Y61,XX,XX/Y61.md,Corps étranger accidentellement laissé dans l'organisme au cours d'actes médicaux et chirurgicaux,10,true,true,false,3,pere_interdit,3082,1
Y62,XX,XX/Y62.md,Asepsie insuffisante au cours d'actes médicaux et chirurgicaux,9,true,true,false,3,pere_interdit,2605,1
Y63,XX,XX/Y63.md,Erreur de dosage au cours d'actes médicaux et chirurgicaux,9,true,true,false,3,pere_interdit,2873,1
Y64,XX,XX/Y64.md,Substances médicales ou biologiques contaminées,4,true,true,false,3,pere_interdit,2455,1
Y65,XX,XX/Y65.md,Autres accidents et complications au cours d'actes médicaux et chirurgicaux,7,true,true,false,3,pere_interdit,2459,1
Y66,XX,XX/Y66.md,Non-administration de soins médicaux et chirurgicaux,0,true,true,false,2,cause_externe,1962,1
Y69,XX,XX/Y69.md,"Accident et complication au cours d'un acte médical et chirurgical, sans précision",0,true,true,false,2,cause_externe,1911,1
Y70,XX,XX/Y70.md,"Appareils d'anesthésiologie, associés à des accidents",5,true,true,false,3,pere_interdit,2642,1
Y71,XX,XX/Y71.md,"Appareils cardiovasculaires, associés à des accidents",5,true,true,false,3,pere_interdit,2642,1
Y72,XX,XX/Y72.md,"Appareils oto-rhino-laryngologiques, associés à des accidents",5,true,true,false,3,pere_interdit,2690,1
Y73,XX,XX/Y73.md,"Appareils utilisés en gastroentérologie et en urologie, associés à des accidents",5,true,true,false,3,pere_interdit,2804,1
Y74,XX,XX/Y74.md,"Appareillage hospitalier et d'usage personnel, associé à des accidents",5,true,true,false,3,pere_interdit,2744,1
Y75,XX,XX/Y75.md,"Appareils utilisés en neurologie, associés à des accidents",5,true,true,false,3,pere_interdit,2672,1
Y76,XX,XX/Y76.md,"Appareils utilisés en obstétrique et en gynécologie, associés à des accidents",5,true,true,false,3,pere_interdit,2786,1
Y77,XX,XX/Y77.md,"Appareils utilisés en ophtalmologie, associés à des accidents",5,true,true,false,3,pere_interdit,2690,1
Y78,XX,XX/Y78.md,"Appareils utilisés en radiologie, associés à des accidents",5,true,true,false,3,pere_interdit,2672,1
Y79,XX,XX/Y79.md,"Appareils orthopédiques, associés à des accidents",5,true,true,false,3,pere_interdit,2618,1
Y80,XX,XX/Y80.md,"Appareils de médecine physique, associés à des accidents",5,true,true,false,3,pere_interdit,2660,1
Y81,XX,XX/Y81.md,"Appareils utilisés en chirurgie générale et esthétique, associés à des accidents",5,true,true,false,3,pere_interdit,2804,1
Y82,XX,XX/Y82.md,"Appareils associés à des accidents, autres et sans précision",5,true,true,false,3,pere_interdit,2684,1
Y83,XX,XX/Y83.md,"Opération et autre acte chirurgical à l'origine de réactions anormales du patient ou de complications ultérieures, sans mention d'accident au cours de l'intervention",9,true,true,false,3,pere_interdit,2616,1
Y84,XX,XX/Y84.md,"Autres actes médicaux à l'origine de réactions anormales du patient ou de complications ultérieures, sans mention d'accident au cours de l'intervention",10,true,true,false,3,pere_interdit,2423,1
Y85,XX,XX/Y85.md,Séquelles d'un accident de transport,2,false,false,false,3,pere_interdit,417,1
Y86,XX,XX/Y86.md,Séquelles d'autres accidents,0,false,false,false,2,cause_externe,257,1
Y87,XX,XX/Y87.md,"Séquelles d'une lésion auto-infligée, d'une agression ou d'un événement, d'intention non déterminée",3,false,false,false,3,pere_interdit,499,1
Y88,XX,XX/Y88.md,Actes médicaux et chirurgicaux considérés comme cause externe de séquelles,4,false,false,false,3,pere_interdit,888,1
Y89,XX,XX/Y89.md,Séquelles d'autres causes externes,3,false,false,false,3,pere_interdit,440,1
Y90,XX,XX/Y90.md,Preuves du rôle de l'alcool confirmé par le taux d'alcoolémie,10,false,false,false,3,pere_interdit,888,1
Y91,XX,XX/Y91.md,Preuves du rôle de l'alcool confirmé par le degré d'intoxication,5,true,true,false,3,pere_interdit,1514,1
Y95,XX,XX/Y95.md,Facteurs nosocomiaux,0,false,false,false,2,cause_externe,288,1
Y96,XX,XX/Y96.md,Facteurs liés aux conditions de travail,0,false,false,false,2,cause_externe,307,1
Y97,XX,XX/Y97.md,Facteurs liés à la pollution de l'environnement,0,false,false,false,2,cause_externe,315,1
Y98,XX,XX/Y98.md,Facteurs liés au mode de vie,0,false,false,false,2,cause_externe,296,1
Z00,XXI,XXI/Z00.md,Examen général et investigations de sujets ne se plaignant de rien ou pour lesquels aucun diagnostic n'est rapporté,8,true,true,true,3,pere_interdit,1961,1
Z01,XXI,XXI/Z01.md,Autres examens spéciaux et investigations de sujets ne se plaignant de rien ou pour lesquels aucun diagnostic n'est rapporté,10,true,true,true,3,pere_interdit,2501,1
Z02,XXI,XXI/Z02.md,Examen médical et prise de contact à des fins administratives,10,true,true,true,3,pere_interdit,2712,1
Z03,XXI,XXI/Z03.md,"Mise en observation et examen médical pour suspicion de maladies, non confirmées",9,true,true,true,3,pere_interdit,2974,1
Z04,XXI,XXI/Z04.md,Examen et mise en observation pour d'autres raisons,9,true,true,true,3,pere_interdit,1987,1
Z08,XXI,XXI/Z08.md,Examen de contrôle après traitement d'une tumeur maligne,6,true,true,false,3,pere_interdit,1385,1
Z09,XXI,XXI/Z09.md,Examen de contrôle après traitement d'affections autres que les tumeurs malignes,8,true,true,false,3,pere_interdit,1854,1
Z10,XXI,XXI/Z10.md,Examen général de routine d'une souspopulation définie,5,true,true,false,3,pere_interdit,1316,1
Z11,XXI,XXI/Z11.md,Examen spécial de dépistage de maladies infectieuses et parasitaires,9,true,true,true,3,pere_interdit,1694,1
Z12,XXI,XXI/Z12.md,Examen spécial de dépistage des tumeurs,9,false,true,true,3,pere_interdit,1375,1
Z13,XXI,XXI/Z13.md,Examen spécial de dépistage d'autres maladies et états pathologiques,10,true,true,false,3,pere_interdit,1803,1
Z20,XXI,XXI/Z20.md,Sujets en contact avec et exposés à des maladies transmissibles,10,false,true,false,3,pere_interdit,1295,1
Z21,XXI,XXI/Z21.md,Infection asymptomatique par le virus de l'immunodéficience humaine [VIH],0,true,true,true,0,codable,923,1
Z22,XXI,XXI/Z22.md,Sujet porteur de germes responsables d'une maladie infectieuse,9,true,true,false,3,pere_interdit,1679,1
Z23,XXI,XXI/Z23.md,Nécessité d'une vaccination contre une seule maladie bactérienne,9,false,true,false,3,pere_interdit,1104,1
Z24,XXI,XXI/Z24.md,Nécessité d'une vaccination contre certaines maladies virales uniques,7,false,true,false,3,pere_interdit,973,1
Z25,XXI,XXI/Z25.md,Nécessité d'une vaccination contre d'autres maladies virales uniques,3,false,true,false,3,pere_interdit,722,1
Z26,XXI,XXI/Z26.md,Nécessité d'une vaccination contre d'autres maladies infectieuses uniques,3,true,true,true,3,pere_interdit,1042,1
Z27,XXI,XXI/Z27.md,Nécessité d'une vaccination associée contre plusieurs maladies infectieuses,7,false,true,true,3,pere_interdit,1319,1
Z28,XXI,XXI/Z28.md,Vaccination non faite,5,false,false,true,3,pere_interdit,800,1
Z29,XXI,XXI/Z29.md,Nécessité d'autres mesures prophylactiques,5,true,true,true,3,pere_interdit,1416,1
Z30,XXI,XXI/Z30.md,Prise en charge d'une contraception,8,true,false,true,3,pere_interdit,2364,1
Z31,XXI,XXI/Z31.md,Mesures procréatives,9,true,true,true,3,pere_interdit,1850,1
Z32,XXI,XXI/Z32.md,Examen et test de grossesse,2,false,false,true,3,pere_interdit,566,1
Z33,XXI,XXI/Z33.md,Grossesse constatée fortuitement,0,true,false,false,0,codable,390,1
Z34,XXI,XXI/Z34.md,Surveillance d'une grossesse normale,3,false,false,true,3,pere_interdit,603,1
Z35,XXI,XXI/Z35.md,Surveillance d'une grossesse à haut risque,10,true,true,true,3,pere_interdit,2102,1
Z36,XXI,XXI/Z36.md,Dépistage prénatal,8,true,true,true,3,pere_interdit,1503,1
Z37,XXI,XXI/Z37.md,Résultat de l'accouchement,9,true,false,false,3,pere_interdit,946,1
