code,chapter,filepath,libelle,n_enfants,has_perimetre,has_exclusions,has_formulations,type_mco,statut_mco,nb_chars
V67,XX,XX/V67.md,Occupant d'un véhicule lourd blessé dans une collision avec un objet fixe ou stationnaire,9,false,true,false,3,pere_interdit,2668
V68,XX,XX/V68.md,"Occupant d'un véhicule lourd blessé dans un accident de transport, sans collision",9,true,true,false,3,pere_interdit,2732
V69,XX,XX/V69.md,"Occupant d'un véhicule lourd blessé dans des accidents de transport, autres et sans précision",9,true,true,false,3,pere_interdit,3018
V70,XX,XX/V70.md,Occupant d'un autobus blessé dans une collision avec un piéton ou un animal,9,false,true,false,3,pere_interdit,2667
V71,XX,XX/V71.md,Occupant d'un autobus blessé dans une collision avec un cycle,9,false,true,false,3,pere_interdit,2386
V72,XX,XX/V72.md,Occupant d'un autobus blessé dans une collision avec un véhicule à moteur à deux ou trois roues,9,false,true,false,3,pere_interdit,2726
V73,XX,XX/V73.md,Occupant d'un autobus blessé dans une collision avec une automobile ou une camionnette,9,false,true,false,3,pere_interdit,2636
V74,XX,XX/V74.md,Occupant d'un autobus blessé dans une collision avec un véhicule lourd ou un autobus,9,false,true,false,3,pere_interdit,2616
V75,XX,XX/V75.md,Occupant d'un autobus blessé dans une collision avec un train ou un véhicule ferroviaire,9,false,true,false,3,pere_interdit,2656
V76,XX,XX/V76.md,Occupant d'un autobus blessé dans une collision avec un autre véhicule sans moteur,9,true,true,false,3,pere_interdit,2739
V77,XX,XX/V77.md,Occupant d'un autobus blessé dans une collision avec un objet fixe ou stationnaire,9,false,true,false,3,pere_interdit,2596
V78,XX,XX/V78.md,"Occupant d'un autobus blessé dans un accident de transport, sans collision",9,true,true,false,3,pere_interdit,2660
V79,XX,XX/V79.md,"Occupant d'un autobus blessé dans des accidents de transport, autres et sans précision",9,true,true,false,3,pere_interdit,2852
V80,XX,XX/V80.md,Personne montant un animal ou occupant un véhicule à traction animale blessée dans un accident de transport,10,true,true,false,3,pere_interdit,3198
V81,XX,XX/V81.md,Occupant d'un train ou d'un véhicule ferroviaire blessé dans un accident de transport,10,true,true,false,3,pere_interdit,2988
V82,XX,XX/V82.md,Occupant d'un tramway blessé dans un accident de transport,10,true,true,false,3,pere_interdit,2355
V83,XX,XX/V83.md,"Occupant d'un véhicule spécial utilisé essentiellement sur un site industriel, blessé dans un accident de transport",9,true,true,false,3,pere_interdit,2705
V84,XX,XX/V84.md,"Occupant d'un véhicule spécial utilisé essentiellement pour des travaux agricoles, blessé dans un accident de transport",9,true,true,false,3,pere_interdit,2749
V85,XX,XX/V85.md,Occupant d'un véhicule spécial de construction blessé dans un accident de transport,9,true,true,false,3,pere_interdit,2355
V86,XX,XX/V86.md,"Occupant d'un véhicule spécial tout-terrain ou autre véhicule à moteur essentiellement conçu pour être utilisé hors d'une route, blessé dans un accident de transport",9,true,true,false,3,pere_interdit,3338
V87,XX,XX/V87.md,"Accident de la circulation d'un type précisé, sans que soit connu le mode de transport de la victime",10,false,true,false,3,pere_interdit,2556
V88,XX,XX/V88.md,"Accident en dehors de la circulation d'un type précisé, sans que soit connu le mode de transport de la victime",10,false,true,false,3,pere_interdit,2636
V89,XX,XX/V89.md,"Accident avec un véhicule avec ou sans moteur, type de véhicule non précisé",5,true,true,false,3,pere_interdit,2012
V90,XX,XX/V90.md,Accident de bateau entraînant la noyade et la submersion,10,true,true,false,3,pere_interdit,3119
V91,XX,XX/V91.md,Accident de bateau provoquant d'autres lésions traumatiques,10,true,true,false,3,pere_interdit,3790
V92,XX,XX/V92.md,"Noyade et submersion durant un transport par eau, sans accident de bateau",10,true,true,false,3,pere_interdit,3631
V93,XX,XX/V93.md,"Accident à bord d'un bateau, sans accident du bateau, ne causant ni noyade ni submersion",10,true,true,false,3,pere_interdit,4496
V94,XX,XX/V94.md,"Accidents de transport par eau, autres et sans précision",10,true,true,false,3,pere_interdit,2713
V95,XX,XX/V95.md,Accident d'aéronef à moteur dans lequel un occupant est blessé,7,true,true,false,3,pere_interdit,2378
V96,XX,XX/V96.md,Accident d'aéronef sans moteur dans lequel un occupant est blessé,5,true,true,false,3,pere_interdit,2172
V97,XX,XX/V97.md,Autres accidents de transport aérien précisés,5,true,true,false,3,pere_interdit,2214
V98,XX,XX/V98.md,Autres accidents de transport précisés,0,true,true,false,2,cause_externe,2018
V99,XX,XX/V99.md,"Accident de transport, sans précision",0,false,true,false,2,cause_externe,1045
W00,XX,XX/W00.md,Chute de plain-pied due à la glace et la neige,0,false,true,false,3,pere_interdit,872
W01,XX,XX/W01.md,"Chute de plain-pied résultant de glissade, faux-pas et trébuchement",0,false,true,false,3,pere_interdit,843
W02,XX,XX/W02.md,"Chute impliquant des patins à glace, des skis, des patins à roulettes ou une planche à roulettes",0,false,true,false,3,pere_interdit,790
W03,XX,XX/W03.md,Autre chute de plain-pied due à une collision avec un tiers ou une poussée par un tiers,0,true,true,false,3,pere_interdit,1102
W04,XX,XX/W04.md,"Chute, en étant porté ou soutenu par des tiers",0,true,true,false,3,pere_interdit,835
W05,XX,XX/W05.md,Chute d'un fauteuil roulant,0,false,true,false,3,pere_interdit,721
W06,XX,XX/W06.md,Chute d'un lit,0,false,true,false,3,pere_interdit,708
W07,XX,XX/W07.md,Chute d'une chaise,0,false,true,false,3,pere_interdit,712
W08,XX,XX/W08.md,Chute d'un autre meuble,0,false,true,false,3,pere_interdit,717
W09,XX,XX/W09.md,Chute du haut d'agrès équipant un terrain de jeux,0,false,true,false,3,pere_interdit,831
W10,XX,XX/W10.md,Chute dans et d'un escalier et de marches,0,true,true,false,3,pere_interdit,1234
W11,XX,XX/W11.md,Chute sur ou d'une échelle,0,false,true,false,3,pere_interdit,720
W12,XX,XX/W12.md,Chute sur ou d'un échafaudage,0,false,true,false,3,pere_interdit,723
W13,XX,XX/W13.md,Chute du haut d'un bâtiment ou d'un autre ouvrage,0,true,true,false,3,pere_interdit,1617
W14,XX,XX/W14.md,Chute du haut d'un arbre,0,false,true,false,3,pere_interdit,718
W15,XX,XX/W15.md,Chute d'une falaise,0,false,true,false,3,pere_interdit,713
W16,XX,XX/W16.md,Plongée ou saut dans l'eau provoquant une lésion traumatique autre que noyade ou submersion,0,true,true,false,3,pere_interdit,1371
W17,XX,XX/W17.md,Autre chute d'un niveau à un autre,0,true,true,false,3,pere_interdit,1330
W18,XX,XX/W18.md,Autre chute de plain-pied,0,true,true,false,3,pere_interdit,989
W19,XX,XX/W19.md,"Chute, sans précision",0,true,true,false,3,pere_interdit,792
W20,XX,XX/W20.md,Heurt causé par le lancement ou la chute (d'un)(d') objet(s),0,true,true,false,3,pere_interdit,1260
W21,XX,XX/W21.md,Heurt contre ou par du matériel de sport,0,true,true,false,3,pere_interdit,752
W22,XX,XX/W22.md,Heurt contre ou par (un)(d')autre(s) objet(s),0,true,true,false,3,pere_interdit,640
W23,XX,XX/W23.md,"Compression, écrasement ou blocage dans des objets ou entre des objets",0,true,true,false,3,pere_interdit,2397
W24,XX,XX/W24.md,"Contact avec (un)(des) dispositif(s) de levage et de transmission, non classé(s) ailleurs",0,true,true,false,3,pere_interdit,917
W25,XX,XX/W25.md,Contact avec du verre tranchant,0,false,true,false,3,pere_interdit,741
W26,XX,XX/W26.md,Contact avec (un)(d')autre(s) objet(s) tranchant(s),3,true,true,false,3,pere_interdit,1097
W27,XX,XX/W27.md,Contact avec un outil à main non électrique,0,true,true,false,3,pere_interdit,1189
W28,XX,XX/W28.md,Contact avec tondeuse à gazon à moteur,0,false,true,false,3,pere_interdit,629
W29,XX,XX/W29.md,Contact avec d'autres outils manuels électriques et appareils électro-ménagers,0,true,true,false,3,pere_interdit,1344
W30,XX,XX/W30.md,Contact avec du matériel agricole,0,true,true,false,3,pere_interdit,1078
W31,XX,XX/W31.md,"Contact avec des appareils, autres et sans précision",0,true,true,false,3,pere_interdit,872
W32,XX,XX/W32.md,Décharge d'arme de poing,0,true,true,false,3,pere_interdit,781
W33,XX,XX/W33.md,"Décharge de fusil, de carabine et d'arme de plus grande taille",0,true,true,false,3,pere_interdit,809
W34,XX,XX/W34.md,"Décharge d'armes, autres et sans précision",0,true,true,false,3,pere_interdit,802
W35,XX,XX/W35.md,Explosion et éclatement d'une chaudière,0,false,true,false,3,pere_interdit,548
W36,XX,XX/W36.md,Explosion et éclatement d'une bouteille de gaz,0,true,true,false,3,pere_interdit,753
W37,XX,XX/W37.md,Explosion et éclatement de pneumatique ou de tuyau sous pression,0,false,true,false,3,pere_interdit,573
W38,XX,XX/W38.md,Explosion et éclatement d'autres appareils précisés sous pression,0,false,true,false,3,pere_interdit,574
W39,XX,XX/W39.md,Projections de feu d'artifice,0,false,true,false,3,pere_interdit,538
W40,XX,XX/W40.md,Explosion d'autres matériaux,0,true,true,false,3,pere_interdit,932
W41,XX,XX/W41.md,Exposition à un jet à haute pression,0,true,true,false,3,pere_interdit,684
W42,XX,XX/W42.md,Exposition au bruit,0,true,true,false,3,pere_interdit,669
W43,XX,XX/W43.md,Exposition aux vibrations,0,true,true,false,3,pere_interdit,597
W44,XX,XX/W44.md,Corps étranger pénétrant dans l'œil ou un orifice naturel,0,false,true,false,3,pere_interdit,727
W45,XX,XX/W45.md,Corps étranger ou objet pénétrant dans la peau,0,true,true,false,3,pere_interdit,1021
W46,XX,XX/W46.md,Contact avec aiguille à usage médical [aiguille hypodermique],0,false,true,false,3,pere_interdit,570
W49,XX,XX/W49.md,"Exposition à des forces mécaniques, autres et sans précision",0,true,true,false,3,pere_interdit,662
W50,XX,XX/W50.md,"Coup, torsion, morsure ou écorchure infligés par un tiers",0,false,true,false,3,pere_interdit,600
W51,XX,XX/W51.md,Collision entre deux personnes,0,false,true,false,3,pere_interdit,663
W52,XX,XX/W52.md,"Ecrasement, poussée ou piétinement par une foule humaine",0,false,true,false,3,pere_interdit,507
W53,XX,XX/W53.md,Morsure de rat,0,false,true,false,3,pere_interdit,465
W54,XX,XX/W54.md,Morsure ou coup donné par un chien,0,false,true,false,3,pere_interdit,485
W55,XX,XX/W55.md,Morsure ou coup donné par d'autres mammifères,0,false,true,false,3,pere_interdit,577
W56,XX,XX/W56.md,Contact avec un animal marin,0,true,true,false,3,pere_interdit,575
W57,XX,XX/W57.md,Morsure ou piqure non venimeuse d'insectes et autres arthropodes,0,false,true,false,3,pere_interdit,515
W58,XX,XX/W58.md,Morsure ou coup donné par un crocodile ou un alligator,0,false,true,false,3,pere_interdit,505
W59,XX,XX/W59.md,Morsure ou écrasement par d'autres reptiles,0,true,true,false,3,pere_interdit,621
W60,XX,XX/W60.md,Contact avec des épines de plantes et des feuilles acérées,0,false,true,false,3,pere_interdit,509
W64,XX,XX/W64.md,"Exposition à des forces animées, autres et sans précision",0,false,true,false,3,pere_interdit,508
W65,XX,XX/W65.md,Noyade et submersion dans une baignoire,0,false,true,false,3,pere_interdit,523
W66,XX,XX/W66.md,Noyade et submersion consécutives à une chute dans une baignoire,0,false,true,false,3,pere_interdit,548
W67,XX,XX/W67.md,Noyade et submersion dans une piscine,0,false,true,false,3,pere_interdit,521
W68,XX,XX/W68.md,Noyade et submersion consécutives à une chute dans une piscine,0,false,true,false,3,pere_interdit,546
W69,XX,XX/W69.md,Noyade et submersion dans des eaux naturelles,0,true,true,false,3,pere_interdit,828
W70,XX,XX/W70.md,Noyade et submersion consécutives à une chute dans des eaux naturelles,0,false,true,false,3,pere_interdit,554
W73,XX,XX/W73.md,Autres formes de noyade et submersion précisées,0,true,true,false,3,pere_interdit,742
W74,XX,XX/W74.md,"Noyade et submersion, sans précision",0,true,true,false,3,pere_interdit,655
W75,XX,XX/W75.md,Suffocation et strangulation accidentelles dans un lit,0,true,false,false,3,pere_interdit,693
W76,XX,XX/W76.md,Autre pendaison et strangulation accidentelles,0,false,false,false,3,pere_interdit,361
W77,XX,XX/W77.md,"Danger pour la respiration dû à un affaissement du sol, une coulée de terre et d'autres substances",0,true,true,false,3,pere_interdit,656
W78,XX,XX/W78.md,Inhalation du contenu de l'estomac,0,true,true,false,3,pere_interdit,1740
W79,XX,XX/W79.md,Inhalation et ingestion d'aliments provoquant une obstruction des voies respiratoires,0,true,true,false,3,pere_interdit,1968
W80,XX,XX/W80.md,Inhalation et ingestion d'autres objets provoquant une obstruction des voies respiratoires,0,true,true,false,3,pere_interdit,2190
W81,XX,XX/W81.md,Confinement ou emprisonnement dans un environnement pauvre en oxygène,0,true,true,false,3,pere_interdit,820
W83,XX,XX/W83.md,Autres dangers pour la respiration,0,true,false,false,3,pere_interdit,444
W84,XX,XX/W84.md,"Danger pour la respiration, sans précision",0,true,false,false,3,pere_interdit,509
W85,XX,XX/W85.md,Exposition aux lignes électriques,0,false,true,false,3,pere_interdit,854
W86,XX,XX/W86.md,Exposition à d'autres formes précisées de courant électrique,0,false,true,false,3,pere_interdit,881
W87,XX,XX/W87.md,"Exposition au courant électrique, sans précision",0,true,true,false,3,pere_interdit,1156
W88,XX,XX/W88.md,Exposition aux rayonnements ionisants,0,true,true,false,3,pere_interdit,989
W89,XX,XX/W89.md,Exposition à une source lumineuse artificielle visible et aux ultraviolets,0,true,true,false,3,pere_interdit,981
W90,XX,XX/W90.md,Exposition à d'autres rayonnements non ionisants,0,true,true,false,3,pere_interdit,1083
W91,XX,XX/W91.md,"Exposition aux rayonnements, sans précision",0,false,true,false,3,pere_interdit,864
W92,XX,XX/W92.md,Exposition à une chaleur artificielle excessive,0,false,true,false,3,pere_interdit,868
W93,XX,XX/W93.md,Exposition à un froid artificiel excessif,0,true,true,false,3,pere_interdit,1325
W94,XX,XX/W94.md,Exposition à une dépression et une hyperpression et à des changements de pression barométriques,0,true,true,false,3,pere_interdit,2167
W99,XX,XX/W99.md,"Exposition à des facteurs propres à un environnement artificiel, autres et sans précision",0,false,true,false,3,pere_interdit,910
X00,XX,XX/X00.md,"Exposition à un feu non maitrisé, dans un bâtiment ou un ouvrage",0,true,true,false,3,pere_interdit,1490
X01,XX,XX/X01.md,"Exposition à un feu non maitrisé, hors d'un bâtiment ou d'un ouvrage",0,true,true,false,3,pere_interdit,718
X02,XX,XX/X02.md,"Exposition à un feu maitrisé, dans un bâtiment ou un ouvrage",0,true,true,false,3,pere_interdit,780
X03,XX,XX/X03.md,"Exposition à un feu maitrisé, hors d'un bâtiment ou d'un ouvrage",0,true,true,false,3,pere_interdit,708
X04,XX,XX/X04.md,Exposition à l'inflammation d'une substance très inflammable,0,true,true,false,3,pere_interdit,842
X05,XX,XX/X05.md,Exposition à l'inflammation ou la fonte de vêtements de nuit,0,true,true,false,3,pere_interdit,661
X06,XX,XX/X06.md,Exposition à l'inflammation ou la fonte d'autres vêtements et parures,0,true,true,false,3,pere_interdit,882
X08,XX,XX/X08.md,"Exposition à d'autres fumées, feux et flammes précisés",0,true,true,false,3,pere_interdit,655
X09,XX,XX/X09.md,"Exposition à la fumée, au feu et aux flammes, sans précision",0,true,true,false,3,pere_interdit,791
X10,XX,XX/X10.md,"Contact avec des boissons, aliments, graisses comestibles et huiles de cuisson brulants",0,false,true,false,3,pere_interdit,591
X11,XX,XX/X11.md,Contact avec de l'eau bouillante provenant d'un robinet,0,true,true,false,3,pere_interdit,959
X12,XX,XX/X12.md,Contact avec d'autres liquides brulants,0,true,true,false,3,pere_interdit,702
X13,XX,XX/X13.md,Contact avec de la vapeur d'eau et des vapeurs brulantes,0,false,true,false,3,pere_interdit,560
X14,XX,XX/X14.md,Contact avec de l'air et des gaz brulants,0,true,true,false,3,pere_interdit,635
X15,XX,XX/X15.md,Contact avec des appareils ménagers brulants,0,true,true,false,3,pere_interdit,933
X16,XX,XX/X16.md,"Contact avec des appareils de chauffage, radiateurs et tuyaux brulants",0,false,true,false,3,pere_interdit,574
X17,XX,XX/X17.md,"Contact avec des moteurs, des machines et des outils brulants",0,false,true,false,3,pere_interdit,705
X18,XX,XX/X18.md,Contact avec d'autres métaux chauffés,0,true,true,false,3,pere_interdit,611
X19,XX,XX/X19.md,"Contact avec des sources de chaleur et des substances brulantes, autres et sans précision",0,false,true,false,3,pere_interdit,741
X20,XX,XX/X20.md,Contact avec des serpents et des lézards venimeux,0,true,true,false,3,pere_interdit,1354
X21,XX,XX/X21.md,Contact avec des araignées venimeuses,0,true,true,false,3,pere_interdit,1040
X22,XX,XX/X22.md,Contact avec des scorpions,0,true,true,false,3,pere_interdit,937
X23,XX,XX/X23.md,"Contact avec des frelons, guêpes et abeilles",0,true,true,false,3,pere_interdit,1015
X24,XX,XX/X24.md,Contact avec des centipodes et myriapodes venimeux (tropicaux),0,true,true,false,3,pere_interdit,973
X25,XX,XX/X25.md,Contact avec d'autres arthropodes venimeux,0,true,true,false,3,pere_interdit,1033
X26,XX,XX/X26.md,Contact avec des animaux venimeux marins et des plantes vénéneuses marines,0,true,true,false,3,pere_interdit,1284
X27,XX,XX/X27.md,Contact avec d'autres animaux venimeux précisés,0,true,true,false,3,pere_interdit,958
X28,XX,XX/X28.md,Contact avec d'autres plantes vénéneuses précisées,0,true,true,false,3,pere_interdit,1225
X29,XX,XX/X29.md,"Contact avec un animal venimeux ou une plante vénéneuse, sans précision",0,true,true,false,3,pere_interdit,1120
X30,XX,XX/X30.md,Exposition à une chaleur naturelle excessive,0,true,true,false,3,pere_interdit,654
X31,XX,XX/X31.md,Exposition à un froid naturel excessif,0,true,true,false,3,pere_interdit,899
X32,XX,XX/X32.md,Exposition à la lumière solaire,0,false,false,false,3,pere_interdit,339
X33,XX,XX/X33.md,Victime de la foudre,0,false,true,false,3,pere_interdit,527
X34,XX,XX/X34.md,Victime d'un tremblement de terre,4,true,false,false,3,pere_interdit,773
X35,XX,XX/X35.md,Victime d'éruption volcanique,0,false,false,false,3,pere_interdit,337
X36,XX,XX/X36.md,"Victime d'avalanche, glissement de terrain et autres mouvements telluriques",0,true,true,false,3,pere_interdit,710
X37,XX,XX/X37.md,Victime de tempête cataclysmique,0,true,true,false,3,pere_interdit,1016
X38,XX,XX/X38.md,Victime d'inondation,0,true,true,false,3,pere_interdit,1004
X39,XX,XX/X39.md,"Exposition à des forces de la nature, autres et sans précision",0,true,true,false,3,pere_interdit,628
X40,XX,XX/X40.md,"Intoxication accidentelle par des analgésiques, antipyrétiques et antirhumatismaux, non opiacés et exposition à ces produits",0,true,true,false,3,pere_interdit,1978
X41,XX,XX/X41.md,"Intoxication accidentelle par des antiépileptiques, sédatifs, hypnotiques, antiparkinsoniens et psychotropes et exposition à ces produits, non classés ailleurs",0,true,true,false,3,pere_interdit,2181
X42,XX,XX/X42.md,"Intoxication accidentelle par des narcotiques et psychodysleptiques [hallucinogènes] et exposition à ces produits, non classés ailleurs",0,true,true,false,3,pere_interdit,2019
X43,XX,XX/X43.md,Intoxication accidentelle par d'autres substances pharmacologiques agissant sur le système nerveux autonome et exposition à ces substances,0,true,true,false,3,pere_interdit,2163
X44,XX,XX/X44.md,"Intoxication accidentelle par des médicaments et substances biologiques et exposition à ces produits, autres et sans précision",0,true,true,false,3,pere_interdit,2814
X45,XX,XX/X45.md,Intoxication accidentelle par l'alcool et exposition à l'alcool,0,true,true,false,3,pere_interdit,2071
X46,XX,XX/X46.md,Intoxication accidentelle par des solvants organiques et des hydrocarbures halogénés et leurs émanations et exposition à ces produits,0,true,true,false,3,pere_interdit,1985
X47,XX,XX/X47.md,Intoxication accidentelle par le monoxyde de carbone et d'autres gaz et émanations et exposition à ces produits,7,true,true,false,3,pere_interdit,4009
X48,XX,XX/X48.md,Intoxication accidentelle par des pesticides et exposition à ces produits,0,true,true,false,3,pere_interdit,2001
X49,XX,XX/X49.md,"Intoxication accidentelle par des produits chimiques et substances nocives et exposition à ces produits, autres et sans précision",0,true,true,false,3,pere_interdit,2377
X50,XX,XX/X50.md,Surmenage et mouvements épuisants ou répétés,0,true,true,false,3,pere_interdit,720
X51,XX,XX/X51.md,Voyage et mouvement,0,false,true,false,3,pere_interdit,463
X52,XX,XX/X52.md,Séjour prolongé en apesanteur,0,true,true,false,2,cause_externe,576
X53,XX,XX/X53.md,Privation d'aliments,0,true,true,false,3,pere_interdit,959
X54,XX,XX/X54.md,Privation d'eau,0,true,true,false,3,pere_interdit,889
X57,XX,XX/X57.md,"Privation, sans précision",0,true,true,false,3,pere_interdit,533
X58,XX,XX/X58.md,Exposition à d'autres facteurs précisés,0,false,false,false,3,pere_interdit,377
X59,XX,XX/X59.md,"Exposition à des facteurs, sans précision",2,true,false,false,3,pere_interdit,736
X60,XX,XX/X60.md,"Auto-intoxication par des analgésiques, antipyrétiques et antirhumatismaux non opiacés et exposition à ces produits",0,true,false,false,3,pere_interdit,859
X61,XX,XX/X61.md,"Auto-intoxication par des antiépileptiques, sédatifs, hypnotiques, antiparkinsoniens et psychotropes et exposition à ces produits, non classés ailleurs",0,true,false,false,3,pere_interdit,1063
X62,XX,XX/X62.md,"Auto-intoxication par des narcotiques et psychodysleptiques [hallucinogènes] et exposition à ces produits, non classés ailleurs",0,true,false,false,3,pere_interdit,901
X63,XX,XX/X63.md,Auto-intoxication par d'autres substances pharmacologiques agissant sur le système nerveux autonome et exposition à ces produits,0,true,false,false,3,pere_interdit,1043
X64,XX,XX/X64.md,"Auto-intoxication par des médicaments et substances biologiques et exposition à ces produits, autres et sans précision",0,true,false,false,3,pere_interdit,1759
X65,XX,XX/X65.md,Auto-intoxication par l'alcool et exposition à l'alcool,0,true,false,false,3,pere_interdit,953
X66,XX,XX/X66.md,Auto-intoxication par des solvants organiques et des hydrocarbures halogénés et leurs émanations et exposition à ces produits,0,true,false,false,3,pere_interdit,867
X67,XX,XX/X67.md,Auto-intoxication par le monoxyde de carbone et d'autres gaz et émanations et exposition à ces produits,7,true,true,false,3,pere_interdit,2743
X68,XX,XX/X68.md,Auto-intoxication par des pesticides et exposition à ces produits,0,true,true,false,3,pere_interdit,904
X69,XX,XX/X69.md,"Auto-intoxication par des produits chimiques et substances nocives et exposition à ces produits, autres et sans précision",0,true,false,false,3,pere_interdit,1134
X70,XX,XX/X70.md,"Lésion auto-infligée par pendaison, strangulation et suffocation",0,true,false,false,3,pere_interdit,520
X71,XX,XX/X71.md,Lésion auto-infligée par noyade et submersion,0,true,false,false,3,pere_interdit,501
X72,XX,XX/X72.md,Lésion auto-infligée par décharge d'une arme de poing,0,true,false,false,3,pere_interdit,509
X73,XX,XX/X73.md,"Lésion auto-infligée par décharge de fusil, de carabine et d'arme de plus grande taille",0,true,false,false,3,pere_interdit,543
X74,XX,XX/X74.md,"Lésion auto-infligée par décharge d'armes à feu, autres et sans précision",0,true,false,false,3,pere_interdit,529
X75,XX,XX/X75.md,Lésion auto-infligée par utilisation de matériel explosif,0,true,false,false,3,pere_interdit,513
X76,XX,XX/X76.md,"Lésion auto-infligée par exposition à la fumée, au feu et aux flammes",0,true,false,false,3,pere_interdit,525
X77,XX,XX/X77.md,"Lésion auto-infligée par exposition à la vapeur d'eau, à des gaz et objets brulants",0,true,false,false,3,pere_interdit,539
X78,XX,XX/X78.md,Lésion auto-infligée par utilisation d'objet tranchant,0,true,false,false,3,pere_interdit,510
X79,XX,XX/X79.md,Lésion auto-infligée par utilisation d'objet contondant,0,true,false,false,3,pere_interdit,511
X80,XX,XX/X80.md,Lésion auto-infligée par saut dans le vide,0,true,false,false,3,pere_interdit,573
X81,XX,XX/X81.md,Lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement,0,true,false,false,3,pere_interdit,534
X82,XX,XX/X82.md,Lésion auto-infligée par collision d'un véhicule à moteur,0,true,true,false,3,pere_interdit,855
X83,XX,XX/X83.md,Lésion auto-infligée par d'autres moyens précisés,0,true,false,false,3,pere_interdit,824
X84,XX,XX/X84.md,Lésion auto-infligée par un moyen non précisé,0,true,false,false,3,pere_interdit,501
X85,XX,XX/X85.md,Agression par médicaments et substances biologiques,0,true,true,false,3,pere_interdit,1028
X86,XX,XX/X86.md,Agression par une substance corrosive,0,true,true,false,3,pere_interdit,771
X87,XX,XX/X87.md,Agression par des pesticides,0,true,true,false,3,pere_interdit,828
X88,XX,XX/X88.md,Agression par le monoxyde de carbone et d'autres gaz et émanations,7,true,true,false,3,pere_interdit,2508
X89,XX,XX/X89.md,Agression par d'autres produits chimiques et nocifs précisés,0,true,true,false,3,pere_interdit,780
X90,XX,XX/X90.md,"Agression par un produit chimique ou nocif, sans précision",0,true,true,false,3,pere_interdit,793
X91,XX,XX/X91.md,"Agression par pendaison, strangulation et suffocation",0,true,true,false,3,pere_interdit,725
X92,XX,XX/X92.md,Agression par noyade et submersion,0,true,true,false,3,pere_interdit,706
X93,XX,XX/X93.md,Agression par arme de poing,0,true,true,false,3,pere_interdit,699
X94,XX,XX/X94.md,"Agression par fusil, carabine et arme de plus grande taille",0,true,true,false,3,pere_interdit,731
X95,XX,XX/X95.md,"Agression par des armes à feu, autres et sans précision",0,true,true,false,3,pere_interdit,727
X96,XX,XX/X96.md,Agression par matériel explosif,0,true,true,false,3,pere_interdit,775
X97,XX,XX/X97.md,"Agression par la fumée, le feu et les flammes",0,true,true,false,3,pere_interdit,881
X98,XX,XX/X98.md,"Agression par la vapeur d'eau, des gaz et objets brulants",0,true,true,false,3,pere_interdit,729
X99,XX,XX/X99.md,Agression par objet tranchant,0,true,true,false,3,pere_interdit,752
Y00,XX,XX/Y00.md,Agression par objet contondant,0,true,true,false,3,pere_interdit,702
Y01,XX,XX/Y01.md,Agression par précipitation dans le vide,0,true,true,false,3,pere_interdit,712
Y02,XX,XX/Y02.md,Agression en poussant ou plaçant la victime devant un objet en mouvement,0,true,true,false,3,pere_interdit,744
Y03,XX,XX/Y03.md,Agression en provoquant une collision de véhicule à moteur,0,true,true,false,3,pere_interdit,817
Y04,XX,XX/Y04.md,Agression par la force physique,0,true,true,false,3,pere_interdit,1024
Y05,XX,XX/Y05.md,Agression sexuelle par la force physique,0,true,true,false,3,pere_interdit,846
Y06,XX,XX/Y06.md,Délaissement et abandon,5,true,true,false,3,pere_interdit,1040
Y07,XX,XX/Y07.md,Autres mauvais traitements,6,true,true,false,3,pere_interdit,1565
Y08,XX,XX/Y08.md,Agression par d'autres moyens précisés,0,true,true,false,3,pere_interdit,710
Y09,XX,XX/Y09.md,Agression par un moyen non précisé,0,true,true,false,3,pere_interdit,973
Y10,XX,XX/Y10.md,"Intoxication par des analgésiques, antipyrétiques et antirhumatismaux non opiacés et exposition à ces produits, intention non déterminée",0,true,false,false,3,pere_interdit,667
Y11,XX,XX/Y11.md,"Intoxication par des antiépileptiques, sédatifs, hypnotiques, antiparkinsoniens et psychotropes et exposition à ces produits, non classés ailleurs, intention non déterminée",0,true,false,false,3,pere_interdit,871
Y12,XX,XX/Y12.md,"Intoxication par des narcotiques et psychodysleptiques [hallucinogènes] et exposition à ces produits, non classés ailleurs, intention non déterminée",0,true,false,false,3,pere_interdit,709
Y13,XX,XX/Y13.md,"Intoxication par d'autres substances pharmacologiques agissant sur le système nerveux autonome et exposition à ces produits, intention non déterminée",0,true,false,false,3,pere_interdit,851
Y14,XX,XX/Y14.md,"Intoxication par des médicaments et substances biologiques, autres et sans précision et exposition à ces produits, intention non déterminée",0,true,false,false,3,pere_interdit,1513
Y15,XX,XX/Y15.md,"Intoxication par l'alcool et exposition à l'alcool, intention non déterminée",0,true,false,false,3,pere_interdit,761
Y16,XX,XX/Y16.md,"Intoxication par des solvants organiques et des hydrocarbures halogénés et leurs émanations et exposition à ces produits, intention non déterminée",0,true,false,false,3,pere_interdit,675
Y17,XX,XX/Y17.md,"Intoxication par le monoxyde de carbone et d'autres gaz et émanations et exposition à ces produits, intention non déterminée",7,true,true,false,3,pere_interdit,2642
Y18,XX,XX/Y18.md,"Intoxication par des pesticides et exposition à ces produits, intention non déterminée",0,true,true,false,3,pere_interdit,712
